Filename	Ni50Fe27Ga23 11_1 s1
3673.50	25.9469	0.184968	33.60	0.0484560	26.2454	0.0551434	3.99421e-3	26.2454	8.99420e-3	58.4274	0.0557393	0.0102369
3674.50	25.9323	0.185211	33.60	0.0485198	26.2456	0.0553837	3.99196e-3	26.2456	8.99195e-3	58.4128	0.0558033	0.0104804
3675.50	26.2136	0.185088	33.60	0.0484875	26.2448	0.0545406	4.03528e-3	26.2448	9.03527e-3	58.6942	0.0557710	0.0103570
3676.50	26.1153	0.184772	33.60	0.0484047	26.2451	0.0548458	4.02014e-3	26.2451	9.02013e-3	58.5959	0.0556883	0.0100410
3677.50	26.1014	0.184971	33.60	0.0484567	26.2455	0.0552578	4.01799e-3	26.2455	9.01798e-3	58.5819	0.0557403	0.0102398
3678.50	25.8730	0.185198	33.60	0.0485163	26.2447	0.0544567	3.98283e-3	26.2447	8.98282e-3	58.3535	0.0557996	0.0104670
3679.50	25.9060	0.185387	33.60	0.0485658	26.2449	0.0546742	3.98793e-3	26.2449	8.98792e-3	58.3866	0.0558492	0.0106561
3680.50	26.2913	0.185110	33.60	0.0484931	26.2456	0.0553226	4.04724e-3	26.2456	9.04723e-3	58.7719	0.0557766	0.0103788
3681.50	26.2428	0.185266	33.60	0.0485342	26.2450	0.0547123	4.03977e-3	26.2450	9.03976e-3	58.7233	0.0558176	0.0105354
3682.50	26.0604	0.185127	33.60	0.0484976	26.2452	0.0549259	4.01168e-3	26.2452	9.01167e-3	58.5409	0.0557812	0.0103959
3683.50	25.9947	0.185165	33.60	0.0485077	26.2451	0.0548382	4.00157e-3	26.2451	9.00156e-3	58.4752	0.0557912	0.0104345
3684.50	25.8929	0.185179	33.60	0.0485114	26.2448	0.0545902	3.98590e-3	26.2448	8.98589e-3	58.3734	0.0557950	0.0104485
3685.50	26.0390	0.184702	33.60	0.0483864	26.2450	0.0547276	4.00839e-3	26.2450	9.00838e-3	58.5195	0.0556697	9.97129e-3
3686.50	26.0829	0.184908	33.60	0.0484404	26.2449	0.0546131	4.01515e-3	26.2449	9.01515e-3	58.5635	0.0557237	0.0101773
3687.50	26.0923	0.185148	33.60	0.0485032	26.2451	0.0548687	4.01660e-3	26.2451	9.01660e-3	58.5729	0.0557866	0.0104170
3688.50	26.1209	0.185315	33.60	0.0485469	26.2453	0.0550632	4.02100e-3	26.2453	9.02100e-3	58.6015	0.0558301	0.0105838
3689.50	26.0821	0.185320	33.60	0.0485482	26.2452	0.0548954	4.01503e-3	26.2452	9.01502e-3	58.5626	0.0558320	0.0105890
3690.50	26.2464	0.185025	33.60	0.0484711	26.2454	0.0551128	4.04032e-3	26.2454	9.04031e-3	58.7269	0.0557547	0.0102946
3691.50	26.1503	0.185004	33.60	0.0484655	26.2450	0.0547810	4.02552e-3	26.2450	9.02551e-3	58.6308	0.0557489	0.0102733
3692.50	26.1146	0.184966	33.60	0.0484554	26.2452	0.0549641	4.02002e-3	26.2452	9.02002e-3	58.5951	0.0557391	0.0102348
3693.50	26.0277	0.185359	33.60	0.0485585	26.2457	0.0554333	4.00666e-3	26.2457	9.00665e-3	58.5083	0.0558420	0.0106284
3694.50	26.2398	0.185745	33.60	0.0486596	26.2456	0.0553112	4.03931e-3	26.2456	9.03930e-3	58.7204	0.0559433	0.0110141
3695.50	26.2852	0.185408	33.60	0.0485714	26.2454	0.0550938	4.04629e-3	26.2454	9.04628e-3	58.7658	0.0558550	0.0106776
3696.50	26.3416	0.185400	33.60	0.0485693	26.2453	0.0550156	4.05498e-3	26.2453	9.05497e-3	58.8222	0.0558527	0.0106696
3697.50	26.1702	0.185258	33.60	0.0485320	26.2451	0.0548038	4.02859e-3	26.2451	9.02858e-3	58.6507	0.0558155	0.0105271
3698.50	26.1248	0.185451	33.60	0.0485827	26.2457	0.0554485	4.02160e-3	26.2457	9.02159e-3	58.6053	0.0558660	0.0107205
3699.50	26.0718	0.185690	33.60	0.0486451	26.2453	0.0550480	4.01345e-3	26.2453	9.01344e-3	58.5524	0.0559284	0.0109589
3700.50	26.2724	0.185329	33.59	0.0485506	26.2451	0.0548077	4.04433e-3	26.2451	9.04432e-3	58.7530	0.0558341	0.0105979
3701.50	26.1077	0.184985	33.59	0.0484606	26.2452	0.0549908	4.01897e-3	26.2452	9.01897e-3	58.5883	0.0557440	0.0102545
3702.50	25.9249	0.184908	33.59	0.0484403	26.2450	0.0547352	3.99083e-3	26.2450	8.99082e-3	58.4055	0.0557237	0.0101771
3703.50	25.9022	0.185096	33.59	0.0484897	26.2449	0.0546780	3.98734e-3	26.2449	8.98733e-3	58.3828	0.0557733	0.0103657
3704.50	25.8289	0.184873	33.59	0.0484311	26.2453	0.0550632	3.97605e-3	26.2453	8.97604e-3	58.3095	0.0557146	0.0101419
3705.50	25.9811	0.184797	33.59	0.0484114	26.2450	0.0547771	3.99948e-3	26.2450	8.99947e-3	58.4616	0.0556949	0.0100667
3706.50	25.9780	0.184636	33.59	0.0483690	26.2454	0.0551548	3.99900e-3	26.2454	8.99899e-3	58.4585	0.0556525	9.90488e-3
3707.50	25.9221	0.184711	33.59	0.0483886	26.2453	0.0549946	3.99040e-3	26.2453	8.99039e-3	58.4027	0.0556720	9.97974e-3
3708.50	25.8874	0.184973	33.59	0.0484574	26.2452	0.0549603	3.98506e-3	26.2452	8.98505e-3	58.3680	0.0557405	0.0102422
3709.50	25.9070	0.185003	33.59	0.0484653	26.2452	0.0549068	3.98808e-3	26.2452	8.98807e-3	58.3876	0.0557489	0.0102725
3710.50	25.9153	0.184546	33.59	0.0483454	26.2448	0.0545712	3.98935e-3	26.2448	8.98934e-3	58.3958	0.0556290	9.81482e-3
3711.50	25.8589	0.184391	33.59	0.0483050	26.2451	0.0548267	3.98066e-3	26.2451	8.98065e-3	58.3394	0.0555882	9.66044e-3
3712.50	25.8342	0.184533	33.59	0.0483421	26.2453	0.0550327	3.97686e-3	26.2453	8.97685e-3	58.3147	0.0556255	9.80228e-3
3713.50	25.7923	0.184667	33.59	0.0483773	26.2447	0.0544720	3.97041e-3	26.2447	8.97040e-3	58.2728	0.0556609	9.93671e-3
3714.50	25.7895	0.184777	33.59	0.0484059	26.2450	0.0547657	3.96998e-3	26.2450	8.96997e-3	58.2700	0.0556893	0.0100458
3715.50	26.1076	0.184740	33.59	0.0483963	26.2454	0.0551071	4.01896e-3	26.2454	9.01895e-3	58.5882	0.0556797	0.0100089
3716.50	26.1800	0.184917	33.59	0.0484427	26.2454	0.0551510	4.03010e-3	26.2454	9.03010e-3	58.6606	0.0557261	0.0101860
3717.50	26.0468	0.184950	33.59	0.0484513	26.2452	0.0549641	4.00959e-3	26.2452	9.00959e-3	58.5274	0.0557349	0.0102188
3718.50	25.8534	0.185003	33.59	0.0484653	26.2452	0.0549641	3.97983e-3	26.2452	8.97982e-3	58.3340	0.0557489	0.0102723
3719.50	25.7825	0.184958	33.59	0.0484533	26.2449	0.0546055	3.96891e-3	26.2449	8.96890e-3	58.2631	0.0557368	0.0102268
3720.50	26.0511	0.184769	33.59	0.0484039	26.2451	0.0548515	4.01026e-3	26.2451	9.01025e-3	58.5316	0.0556874	0.0100379
3721.50	25.8460	0.184326	33.59	0.0482879	26.2451	0.0548573	3.97869e-3	26.2451	8.97868e-3	58.3266	0.0555712	9.59541e-3
3722.50	25.6153	0.184313	33.59	0.0482845	26.2445	0.0542622	3.94317e-3	26.2445	8.94316e-3	58.0958	0.0555677	9.58212e-3
3723.50	25.5209	0.184333	33.59	0.0482897	26.2456	0.0553493	3.92864e-3	26.2456	8.92864e-3	58.0015	0.0555731	9.60214e-3
3724.50	25.7499	0.184709	33.59	0.0483882	26.2447	0.0544300	3.96390e-3	26.2447	8.96389e-3	58.2305	0.0556718	9.97799e-3
3725.50	26.0716	0.184481	33.59	0.0483285	26.2446	0.0543423	4.01341e-3	26.2446	9.01340e-3	58.5521	0.0556122	9.75043e-3
3726.50	25.9118	0.184277	33.59	0.0482751	26.2450	0.0547161	3.98881e-3	26.2450	8.98880e-3	58.3923	0.0555584	9.54626e-3
3727.50	25.7400	0.184202	33.58	0.0482553	26.2448	0.0545139	3.96236e-3	26.2448	8.96235e-3	58.2205	0.0555389	9.47083e-3
3728.50	25.3284	0.184035	33.58	0.0482116	26.2451	0.0548344	3.89900e-3	26.2451	8.89899e-3	57.8089	0.0554951	9.30385e-3
3729.50	25.4252	0.184013	33.58	0.0482059	26.2451	0.0548725	3.91391e-3	26.2451	8.91390e-3	57.9057	0.0554893	9.28242e-3
3730.50	25.5300	0.183663	33.58	0.0481143	26.2445	0.0542927	3.93004e-3	26.2445	8.93003e-3	58.0105	0.0553975	8.93250e-3
3731.50	25.6246	0.183889	33.58	0.0481735	26.2453	0.0550098	3.94460e-3	26.2453	8.94459e-3	58.1051	0.0554569	9.15845e-3
3732.50	25.9921	0.184587	33.58	0.0483563	26.2454	0.0551052	4.00117e-3	26.2454	9.00116e-3	58.4726	0.0556397	9.85651e-3
3733.50	25.8573	0.184879	33.58	0.0484328	26.2452	0.0549030	3.98042e-3	26.2452	8.98041e-3	58.3378	0.0557163	0.0101484
3734.50	25.8867	0.184920	33.58	0.0484435	26.2446	0.0543842	3.98496e-3	26.2446	8.98495e-3	58.3673	0.0557270	0.0101893
3735.50	25.8212	0.184355	33.58	0.0482955	26.2453	0.0550156	3.97487e-3	26.2453	8.97486e-3	58.3018	0.0555789	9.62425e-3
3736.50	25.8980	0.184300	33.58	0.0482811	26.2452	0.0549221	3.98668e-3	26.2452	8.98668e-3	58.3785	0.0555647	9.56919e-3
3737.50	25.7833	0.184587	33.58	0.0483562	26.2450	0.0547504	3.96902e-3	26.2450	8.96901e-3	58.2638	0.0556397	9.85600e-3
3738.50	25.7463	0.184777	33.58	0.0484061	26.2451	0.0548153	3.96333e-3	26.2451	8.96333e-3	58.2268	0.0556895	0.0100465
3739.50	25.8639	0.184888	33.58	0.0484350	26.2452	0.0549450	3.98144e-3	26.2452	8.98143e-3	58.3444	0.0557186	0.0101568
3740.50	25.9627	0.184686	33.58	0.0483821	26.2453	0.0550194	3.99665e-3	26.2453	8.99664e-3	58.4433	0.0556655	9.95495e-3
3741.50	25.7904	0.184508	33.58	0.0483355	26.2451	0.0548115	3.97013e-3	26.2451	8.97012e-3	58.2710	0.0556189	9.77690e-3
3742.50	25.7848	0.184572	33.58	0.0483524	26.2448	0.0545311	3.96926e-3	26.2448	8.96925e-3	58.2653	0.0556359	9.84132e-3
3743.50	25.7279	0.184536	33.58	0.0483428	26.2451	0.0548382	3.96050e-3	26.2451	8.96049e-3	58.2084	0.0556262	9.80482e-3
3744.50	25.9416	0.184787	33.58	0.0484088	26.2451	0.0548611	3.99340e-3	26.2451	8.99339e-3	58.4221	0.0556923	0.0100566
3745.50	26.1185	0.184747	33.58	0.0483983	26.2452	0.0549126	4.02064e-3	26.2452	9.02063e-3	58.5991	0.0556818	0.0100166
3746.50	26.0333	0.184660	33.58	0.0483754	26.2454	0.0550976	4.00751e-3	26.2454	9.00750e-3	58.5138	0.0556590	9.92929e-3
3747.50	25.8273	0.184563	33.58	0.0483500	26.2449	0.0546894	3.97581e-3	26.2449	8.97580e-3	58.3079	0.0556336	9.83228e-3
3748.50	25.8336	0.185109	33.58	0.0484929	26.2449	0.0546513	3.97677e-3	26.2449	8.97676e-3	58.3141	0.0557766	0.0103778
3749.50	25.9578	0.185234	33.58	0.0485257	26.2454	0.0551090	3.99590e-3	26.2454	8.99589e-3	58.4384	0.0558089	0.0105030
3750.50	26.0767	0.184751	33.58	0.0483993	26.2450	0.0547657	4.01419e-3	26.2450	9.01418e-3	58.5572	0.0556827	0.0100204
3751.50	25.9619	0.184681	33.58	0.0483808	26.2449	0.0546856	3.99653e-3	26.2449	8.99652e-3	58.4425	0.0556643	9.94976e-3
3752.50	25.9197	0.184696	33.58	0.0483848	26.2451	0.0548801	3.99002e-3	26.2451	8.99001e-3	58.4002	0.0556681	9.96500e-3
3753.50	25.8560	0.185008	33.58	0.0484666	26.2451	0.0548000	3.98022e-3	26.2451	8.98021e-3	58.3365	0.0557500	0.0102773
3754.50	25.9097	0.185035	33.58	0.0484735	26.2452	0.0549145	3.98848e-3	26.2452	8.98847e-3	58.3902	0.0557570	0.0103038
3755.50	26.2584	0.185061	33.58	0.0484805	26.2450	0.0547142	4.04216e-3	26.2450	9.04215e-3	58.7389	0.0557642	0.0103306
3756.50	26.0802	0.184826	33.58	0.0484187	26.2451	0.0548801	4.01473e-3	26.2451	9.01472e-3	58.5607	0.0557023	0.0100947
3757.50	25.7964	0.184622	33.58	0.0483653	26.2450	0.0547123	3.97104e-3	26.2450	8.97104e-3	58.2769	0.0556487	9.89082e-3
3758.50	25.5757	0.184455	33.57	0.0483218	26.2447	0.0543995	3.93708e-3	26.2447	8.93707e-3	58.0563	0.0556052	9.72465e-3
3759.50	25.7364	0.184549	33.58	0.0483463	26.2448	0.0545292	3.96181e-3	26.2448	8.96180e-3	58.2170	0.0556297	9.81813e-3
3760.50	25.9568	0.184391	33.58	0.0483050	26.2453	0.0550098	3.99574e-3	26.2453	8.99573e-3	58.4373	0.0555887	9.66073e-3
3761.50	25.8631	0.184308	33.57	0.0482831	26.2452	0.0549297	3.98131e-3	26.2452	8.98131e-3	58.3436	0.0555666	9.57694e-3
3762.50	25.8383	0.184351	33.58	0.0482945	26.2448	0.0545177	3.97749e-3	26.2448	8.97749e-3	58.3188	0.0555780	9.62049e-3
3763.50	25.5601	0.184435	33.58	0.0483163	26.2451	0.0548458	3.93467e-3	26.2451	8.93466e-3	58.0407	0.0555996	9.70374e-3
3764.50	25.7485	0.184596	33.57	0.0483586	26.2450	0.0547886	3.96368e-3	26.2450	8.96367e-3	58.2291	0.0556422	9.86509e-3
3765.50	25.9075	0.184401	33.57	0.0483076	26.2449	0.0546284	3.98815e-3	26.2449	8.98814e-3	58.3880	0.0555908	9.67044e-3
3766.50	25.8536	0.184576	33.57	0.0483533	26.2454	0.0551128	3.97985e-3	26.2454	8.97984e-3	58.3341	0.0556369	9.84486e-3
3767.50	25.6371	0.184414	33.57	0.0483110	26.2449	0.0546551	3.94652e-3	26.2449	8.94651e-3	58.1176	0.0555945	9.68346e-3
3768.50	25.7993	0.184749	33.57	0.0483987	26.2449	0.0545979	3.97150e-3	26.2449	8.97149e-3	58.2799	0.0556823	0.0100181
3769.50	25.7581	0.184756	33.57	0.0484005	26.2451	0.0548763	3.96515e-3	26.2451	8.96514e-3	58.2386	0.0556841	0.0100252
3770.50	25.9486	0.184578	33.57	0.0483539	26.2450	0.0547581	3.99447e-3	26.2450	8.99446e-3	58.4291	0.0556371	9.84705e-3
3771.50	25.9947	0.184909	33.57	0.0484407	26.2449	0.0546589	4.00157e-3	26.2449	9.00156e-3	58.4752	0.0557242	0.0101785
3772.50	26.1349	0.185026	33.57	0.0484713	26.2452	0.0549603	4.02315e-3	26.2452	9.02314e-3	58.6154	0.0557547	0.0102952
3773.50	25.9662	0.185314	33.57	0.0485466	26.2451	0.0548687	3.99719e-3	26.2451	8.99718e-3	58.4467	0.0558301	0.0105828
3774.50	26.0779	0.185411	33.57	0.0485722	26.2453	0.0550861	4.01438e-3	26.2453	9.01437e-3	58.5584	0.0558555	0.0106804
3775.50	26.1984	0.185177	33.57	0.0485109	26.2452	0.0549755	4.03293e-3	26.2452	9.03292e-3	58.6789	0.0557945	0.0104464
3776.50	26.1271	0.185257	33.57	0.0485318	26.2451	0.0548801	4.02196e-3	26.2451	9.02195e-3	58.6076	0.0558152	0.0105262
3777.50	26.0229	0.185105	33.57	0.0484920	26.2451	0.0548248	4.00592e-3	26.2451	9.00591e-3	58.5035	0.0557756	0.0103745
3778.50	25.9623	0.185281	33.57	0.0485381	26.2457	0.0554333	3.99658e-3	26.2457	8.99657e-3	58.4428	0.0558217	0.0105504
3779.50	25.9901	0.185093	33.57	0.0484888	26.2451	0.0548534	4.00087e-3	26.2451	9.00086e-3	58.4707	0.0557724	0.0103620
3780.50	26.0784	0.184840	33.57	0.0484226	26.2449	0.0545979	4.01446e-3	26.2449	9.01445e-3	58.5590	0.0557063	0.0101095
3781.50	26.1144	0.184927	33.57	0.0484452	26.2453	0.0550098	4.02000e-3	26.2453	9.02000e-3	58.5950	0.0557286	0.0101958
3782.50	26.0197	0.184950	33.57	0.0484512	26.2453	0.0550556	4.00542e-3	26.2453	9.00542e-3	58.5003	0.0557349	0.0102188
3783.50	25.9619	0.185285	33.57	0.0485391	26.2455	0.0552082	3.99653e-3	26.2455	8.99652e-3	58.4425	0.0558224	0.0105541
3784.50	26.0371	0.185098	33.57	0.0484902	26.2451	0.0548573	4.00810e-3	26.2451	9.00809e-3	58.5176	0.0557735	0.0103675
3785.50	26.1082	0.184825	33.57	0.0484186	26.2451	0.0548267	4.01905e-3	26.2451	9.01904e-3	58.5888	0.0557021	0.0100941
3786.50	26.1124	0.184793	33.57	0.0484101	26.2451	0.0548344	4.01969e-3	26.2451	9.01968e-3	58.5929	0.0556935	0.0100619
3787.50	25.9258	0.184786	33.57	0.0484084	26.2452	0.0548992	3.99097e-3	26.2452	8.99096e-3	58.4064	0.0556921	0.0100551
3788.50	26.0014	0.185260	33.57	0.0485327	26.2450	0.0547276	4.00260e-3	26.2450	9.00259e-3	58.4819	0.0558162	0.0105296
3789.50	26.2248	0.185308	33.57	0.0485453	26.2455	0.0552502	4.03699e-3	26.2455	9.03699e-3	58.7053	0.0558285	0.0105777
3790.50	26.1197	0.184951	33.57	0.0484515	26.2451	0.0548573	4.02082e-3	26.2451	9.02081e-3	58.6003	0.0557351	0.0102200
3791.50	26.0475	0.184648	33.56	0.0483723	26.2449	0.0546055	4.00970e-3	26.2449	9.00969e-3	58.5280	0.0556557	9.91745e-3
3792.50	26.0413	0.184731	33.56	0.0483940	26.2452	0.0549068	4.00875e-3	26.2452	9.00874e-3	58.5219	0.0556776	0.0100002
3793.50	26.0198	0.185148	33.57	0.0485033	26.2453	0.0550518	4.00543e-3	26.2453	9.00542e-3	58.5003	0.0557868	0.0104177
3794.50	26.2264	0.185062	33.56	0.0484807	26.2447	0.0544186	4.03723e-3	26.2447	9.03722e-3	58.7069	0.0557642	0.0103312
3795.50	26.0977	0.184624	33.56	0.0483661	26.2450	0.0547161	4.01743e-3	26.2450	9.01742e-3	58.5782	0.0556494	9.89371e-3
3796.50	26.1337	0.184871	33.56	0.0484307	26.2452	0.0549641	4.02297e-3	26.2452	9.02297e-3	58.6143	0.0557144	0.0101405
3797.50	26.0606	0.184921	33.56	0.0484437	26.2450	0.0547733	4.01171e-3	26.2450	9.01170e-3	58.5411	0.0557270	0.0101900
3798.50	25.7581	0.184938	33.56	0.0484482	26.2451	0.0548153	3.96514e-3	26.2451	8.96513e-3	58.2386	0.0557316	0.0102070
3799.50	26.0934	0.184813	33.56	0.0484154	26.2451	0.0548573	4.01677e-3	26.2451	9.01676e-3	58.5740	0.0556986	0.0100818
3800.50	26.1588	0.184733	33.56	0.0483946	26.2450	0.0547657	4.02684e-3	26.2450	9.02683e-3	58.6394	0.0556779	0.0100024
3801.50	26.2274	0.184932	33.56	0.0484468	26.2451	0.0548573	4.03739e-3	26.2451	9.03738e-3	58.7079	0.0557302	0.0102017
3802.50	25.9672	0.184752	33.56	0.0483996	26.2451	0.0548649	3.99734e-3	26.2451	8.99733e-3	58.4477	0.0556832	0.0100216
3803.50	25.7192	0.184701	33.56	0.0483862	26.2451	0.0548267	3.95917e-3	26.2451	8.95916e-3	58.1998	0.0556697	9.97041e-3
3804.50	25.8862	0.184550	33.56	0.0483466	26.2449	0.0546207	3.98488e-3	26.2449	8.98487e-3	58.3668	0.0556299	9.81950e-3
3805.50	25.9457	0.184319	33.56	0.0482860	26.2449	0.0546856	3.99403e-3	26.2449	8.99402e-3	58.4262	0.0555694	9.58816e-3
3806.50	25.8697	0.184324	33.56	0.0482875	26.2453	0.0550022	3.98232e-3	26.2453	8.98231e-3	58.3502	0.0555710	9.59370e-3
3807.50	25.7102	0.184474	33.56	0.0483266	26.2451	0.0548115	3.95777e-3	26.2451	8.95776e-3	58.1907	0.0556101	9.74287e-3
3808.50	25.7012	0.184813	33.56	0.0484155	26.2447	0.0544643	3.95639e-3	26.2447	8.95638e-3	58.1817	0.0556990	0.0100823
3809.50	25.8793	0.184620	33.56	0.0483649	26.2451	0.0548553	3.98380e-3	26.2451	8.98379e-3	58.3598	0.0556483	9.88919e-3
3810.50	25.9025	0.184480	33.56	0.0483283	26.2450	0.0547047	3.98738e-3	26.2450	8.98737e-3	58.3830	0.0556120	9.74947e-3
3811.50	25.9791	0.184579	33.56	0.0483542	26.2449	0.0546665	3.99918e-3	26.2449	8.99917e-3	58.4597	0.0556378	9.84852e-3
3812.50	25.8358	0.184427	33.56	0.0483145	26.2454	0.0551834	3.97712e-3	26.2454	8.97711e-3	58.3164	0.0555978	9.69671e-3
3813.50	25.6475	0.184768	33.56	0.0484036	26.2452	0.0549717	3.94812e-3	26.2452	8.94811e-3	58.1280	0.0556869	0.0100369
3814.50	26.0293	0.184666	33.56	0.0483769	26.2447	0.0544643	4.00689e-3	26.2447	9.00688e-3	58.5098	0.0556602	9.93485e-3
3815.50	25.9562	0.184381	33.56	0.0483024	26.2451	0.0548801	3.99565e-3	26.2451	8.99564e-3	58.4368	0.0555859	9.65061e-3
3816.50	25.9325	0.184494	33.56	0.0483319	26.2450	0.0547314	3.99200e-3	26.2450	8.99199e-3	58.4130	0.0556155	9.76306e-3
3817.50	25.8213	0.184631	33.56	0.0483677	26.2450	0.0547009	3.97488e-3	26.2450	8.97487e-3	58.3018	0.0556511	9.89996e-3
3818.50	25.8649	0.184996	33.56	0.0484633	26.2453	0.0550594	3.98159e-3	26.2453	8.98158e-3	58.3454	0.0557468	0.0102649
3819.50	26.0856	0.184892	33.55	0.0484361	26.2449	0.0546284	4.01557e-3	26.2449	9.01556e-3	58.5662	0.0557195	0.0101609
3820.50	26.1484	0.184734	33.55	0.0483948	26.2452	0.0548992	4.02523e-3	26.2452	9.02522e-3	58.6289	0.0556781	0.0100034
3821.50	26.0657	0.184931	33.55	0.0484465	26.2451	0.0548534	4.01251e-3	26.2451	9.01250e-3	58.5463	0.0557298	0.0102005
3822.50	26.1908	0.185267	33.55	0.0485344	26.2451	0.0548458	4.03176e-3	26.2451	9.03175e-3	58.6714	0.0558178	0.0105364
3823.50	25.9124	0.185182	33.55	0.0485121	26.2455	0.0552883	3.98890e-3	26.2455	8.98889e-3	58.3929	0.0557957	0.0104511
3824.50	26.2206	0.185326	33.55	0.0485499	26.2451	0.0548534	4.03635e-3	26.2451	9.03634e-3	58.7012	0.0558336	0.0105954
3825.50	26.2129	0.185063	33.55	0.0484809	26.2452	0.0549259	4.03516e-3	26.2452	9.03515e-3	58.6934	0.0557645	0.0103319
3826.50	26.2375	0.185166	33.55	0.0485080	26.2452	0.0549450	4.03895e-3	26.2452	9.03894e-3	58.7180	0.0557915	0.0104356
3827.50	26.0127	0.185141	33.55	0.0485015	26.2446	0.0543919	4.00434e-3	26.2446	9.00433e-3	58.4932	0.0557850	0.0104106
3828.50	26.0474	0.185345	33.55	0.0485549	26.2454	0.0551472	4.00969e-3	26.2454	9.00968e-3	58.5280	0.0558383	0.0106143
3829.50	26.1752	0.185340	33.55	0.0485536	26.2452	0.0549603	4.02936e-3	26.2452	9.02935e-3	58.6558	0.0558371	0.0106094
3830.50	26.1553	0.184971	33.55	0.0484567	26.2450	0.0547123	4.02629e-3	26.2450	9.02628e-3	58.6358	0.0557403	0.0102398
3831.50	26.0969	0.184979	33.55	0.0484590	26.2451	0.0548115	4.01730e-3	26.2451	9.01730e-3	58.5774	0.0557423	0.0102482
3832.50	26.0737	0.185111	33.55	0.0484935	26.2451	0.0548496	4.01373e-3	26.2451	9.01373e-3	58.5542	0.0557770	0.0103802
3833.50	25.9654	0.185450	33.55	0.0485824	26.2452	0.0549870	3.99706e-3	26.2452	8.99705e-3	58.4459	0.0558660	0.0107195
3834.50	26.0187	0.185173	33.55	0.0485097	26.2455	0.0552120	4.00526e-3	26.2455	9.00526e-3	58.4992	0.0557931	0.0104421
3835.50	26.2650	0.185072	33.55	0.0484834	26.2449	0.0546742	4.04318e-3	26.2449	9.04317e-3	58.7455	0.0557668	0.0103415
3836.50	26.1520	0.184944	33.55	0.0484497	26.2451	0.0548840	4.02578e-3	26.2451	9.02577e-3	58.6325	0.0557333	0.0102129
3837.50	26.1208	0.185191	33.55	0.0485145	26.2453	0.0550137	4.02099e-3	26.2453	9.02098e-3	58.6014	0.0557980	0.0104604
3838.50	25.9719	0.185572	33.55	0.0486142	26.2454	0.0551548	3.99806e-3	26.2454	8.99805e-3	58.4524	0.0558976	0.0108410
3839.50	26.2829	0.185567	33.55	0.0486130	26.2454	0.0551090	4.04594e-3	26.2454	9.04593e-3	58.7634	0.0558965	0.0108363
3840.50	26.4297	0.185459	33.55	0.0485847	26.2453	0.0550308	4.06853e-3	26.2453	9.06852e-3	58.9102	0.0558683	0.0107281
3841.50	26.1635	0.185105	33.55	0.0484920	26.2451	0.0548725	4.02755e-3	26.2451	9.02754e-3	58.6440	0.0557756	0.0103743
3842.50	26.0554	0.185182	33.55	0.0485122	26.2450	0.0547085	4.01091e-3	26.2450	9.01090e-3	58.5359	0.0557957	0.0104514
3843.50	25.8447	0.185257	33.55	0.0485318	26.2456	0.0552979	3.97849e-3	26.2456	8.97848e-3	58.3253	0.0558152	0.0105262
3844.50	26.2277	0.185410	33.55	0.0485717	26.2451	0.0548763	4.03744e-3	26.2451	9.03743e-3	58.7083	0.0558553	0.0106787
3845.50	26.3263	0.185264	33.55	0.0485337	26.2453	0.0550728	4.05262e-3	26.2453	9.05261e-3	58.8069	0.0558171	0.0105334
3846.50	26.0627	0.185046	33.55	0.0484766	26.2452	0.0549526	4.01204e-3	26.2452	9.01203e-3	58.5432	0.0557600	0.0103157
3847.50	25.9435	0.185060	33.55	0.0484802	26.2453	0.0549984	3.99370e-3	26.2453	8.99369e-3	58.4241	0.0557638	0.0103293
3848.50	26.0852	0.185657	33.55	0.0486365	26.2455	0.0552158	4.01550e-3	26.2455	9.01549e-3	58.5657	0.0559202	0.0109260
3849.50	26.3404	0.185448	33.54	0.0485817	26.2452	0.0549145	4.05479e-3	26.2452	9.05478e-3	58.8209	0.0558650	0.0107167
3850.50	26.3543	0.185395	33.55	0.0485679	26.2454	0.0551586	4.05693e-3	26.2454	9.05692e-3	58.8348	0.0558515	0.0106641
3851.50	26.2307	0.185321	33.55	0.0485486	26.2453	0.0550175	4.03790e-3	26.2453	9.03789e-3	58.7112	0.0558322	0.0105903
3852.50	26.1350	0.185379	33.54	0.0485636	26.2454	0.0551662	4.02317e-3	26.2454	9.02316e-3	58.6155	0.0558471	0.0106479
3853.50	26.1576	0.185660	33.54	0.0486374	26.2454	0.0550938	4.02665e-3	26.2454	9.02664e-3	58.6381	0.0559212	0.0109296
3854.50	26.4045	0.185478	33.54	0.0485898	26.2452	0.0549145	4.06465e-3	26.2452	9.06465e-3	58.8850	0.0558732	0.0107475
3855.50	26.2918	0.185249	33.54	0.0485298	26.2453	0.0550442	4.04730e-3	26.2453	9.04729e-3	58.7723	0.0558134	0.0105186
3856.50	26.1025	0.185139	33.54	0.0485010	26.2452	0.0549755	4.01817e-3	26.2452	9.01817e-3	58.5831	0.0557843	0.0104086
3857.50	26.1968	0.185432	33.54	0.0485775	26.2450	0.0547619	4.03269e-3	26.2450	9.03268e-3	58.6774	0.0558613	0.0107008
3858.50	26.1136	0.185712	33.54	0.0486511	26.2453	0.0550327	4.01988e-3	26.2453	9.01987e-3	58.5942	0.0559347	0.0109816
3859.50	26.4736	0.185544	33.54	0.0486071	26.2452	0.0549107	4.07529e-3	26.2452	9.07528e-3	58.9541	0.0558904	0.0108136
