[Connect DataFile][2.1]
Date:	5/16/2025
Time:	09:05:11
Unit:	°C
Resolution:	0.050/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:08.000	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:699		
000:00:08.050	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:749		
000:00:08.100	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:799		
000:00:08.150	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:849		
000:00:08.200	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:899		
000:00:08.250	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:949		
000:00:08.300	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:999		
000:00:08.350	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:049		
000:00:08.400	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:099		
000:00:08.450	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:149		
000:00:08.500	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:199		
000:00:08.550	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:249		
000:00:08.600	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:299		
000:00:08.650	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:349		
000:00:08.700	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:399		
000:00:08.750	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:449		
000:00:08.800	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:499		
000:00:08.850	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:549		
000:00:08.900	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:599		
000:00:08.950	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:20:649		
