Sample Name, Ga23_11_1_36G
Freq, 36, GHz, Power, 15, dBm,
SR850: f = 25 Hz; phase = -83.5 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
1.114065E+2,7.764900E+3,-5.304840E-6,2.414000E-6,5.828269E-6,1.555318E+2
1.116055E+2,7.774000E+3,-5.215440E-6,3.367680E-6,6.208227E-6,1.471491E+2
1.118055E+2,7.795000E+3,-6.794960E-6,4.231960E-6,8.005059E-6,1.480850E+2
1.120055E+2,7.804400E+3,-6.586340E-6,4.977020E-6,8.255338E-6,1.429232E+2
1.122055E+2,7.825300E+3,-5.960490E-6,4.708800E-6,7.596067E-6,1.416912E+2
1.124055E+2,7.835400E+3,-6.377730E-6,3.814730E-6,7.431528E-6,1.491150E+2
1.126055E+2,7.858900E+3,-8.106290E-6,2.384200E-6,8.449636E-6,1.636105E+2
1.128055E+2,7.868300E+3,-8.583130E-6,1.966970E-6,8.805628E-6,1.670926E+2
1.130055E+2,7.879500E+3,-7.420810E-6,4.470370E-7,7.434263E-6,1.765526E+2
1.132055E+2,7.901400E+3,-4.857810E-6,-1.817950E-6,5.186835E-6,-1.594825E+2
1.134065E+2,7.912300E+3,-5.275040E-6,-1.490120E-6,5.481469E-6,-1.642258E+2
1.136055E+2,7.934800E+3,-4.351170E-6,-2.086180E-6,4.825435E-6,-1.543845E+2
1.138065E+2,7.945800E+3,-4.351170E-6,-2.473610E-6,5.005140E-6,-1.503821E+2
1.140055E+2,7.956000E+3,-4.828010E-6,-2.771630E-6,5.567011E-6,-1.501410E+2
1.142055E+2,7.975400E+3,-4.291560E-6,-1.758340E-6,4.637806E-6,-1.577201E+2
1.144055E+2,7.986100E+3,-3.755110E-6,-1.341110E-6,3.987409E-6,-1.603462E+2
1.146065E+2,8.006300E+3,-3.486890E-6,3.874320E-7,3.508348E-6,1.736598E+2
1.148065E+2,8.016500E+3,-3.308070E-6,7.748640E-7,3.397608E-6,1.668170E+2
1.150055E+2,8.036900E+3,-3.516690E-6,8.940740E-8,3.517826E-6,1.785436E+2
1.152054E+2,8.046700E+3,-4.708800E-6,2.980250E-8,4.708894E-6,1.796374E+2
1.154054E+2,8.070600E+3,-4.619390E-6,1.788150E-7,4.622850E-6,1.777832E+2
1.156065E+2,8.080200E+3,-4.291560E-6,7.450620E-7,4.355755E-6,1.701510E+2
1.158065E+2,8.100700E+3,-5.304840E-6,3.576300E-7,5.316881E-6,1.761432E+2
1.160055E+2,8.110600E+3,-5.304840E-6,7.450620E-7,5.356906E-6,1.720051E+2
1.162055E+2,8.131500E+3,-2.443800E-6,3.874320E-7,2.474321E-6,1.709915E+2
1.164055E+2,8.140900E+3,-2.026570E-6,7.748640E-7,2.169654E-6,1.590755E+2
1.166064E+2,8.162000E+3,-1.579530E-6,2.324600E-6,2.810459E-6,1.241955E+2
1.168055E+2,8.171100E+3,-1.311310E-6,2.115980E-6,2.489358E-6,1.217872E+2
1.170065E+2,8.181600E+3,-2.086180E-6,9.238760E-7,2.281599E-6,1.561136E+2
1.172055E+2,8.204300E+3,-4.023340E-6,1.937170E-6,4.465411E-6,1.542900E+2
1.174065E+2,8.214200E+3,-3.337870E-6,8.940740E-8,3.339067E-6,1.784657E+2
1.176055E+2,8.237800E+3,-3.576290E-6,-4.202160E-6,5.517971E-6,-1.303998E+2
1.178065E+2,8.247900E+3,-4.321370E-6,-5.066420E-6,6.659043E-6,-1.304623E+2
1.180055E+2,8.261000E+3,-3.963740E-6,-5.543260E-6,6.814614E-6,-1.255669E+2
1.182065E+2,8.280600E+3,-2.622620E-6,-2.861040E-6,3.881196E-6,-1.325104E+2
1.184065E+2,8.293500E+3,-2.205390E-6,-1.639140E-6,2.747822E-6,-1.433787E+2
1.186055E+2,8.304500E+3,-1.102690E-6,-5.960500E-7,1.253476E-6,-1.516069E+2
1.188055E+2,8.326400E+3,5.066430E-7,9.536820E-7,1.079906E-6,6.202055E+1
1.190055E+2,8.337800E+3,1.609330E-6,9.536820E-7,1.870682E-6,3.065080E+1
1.192055E+2,8.357400E+3,1.370910E-6,-7.152590E-7,1.546283E-6,-2.755286E+1
1.194055E+2,8.368600E+3,2.682230E-7,-1.609330E-6,1.631529E-6,-8.053763E+1
1.196055E+2,8.388500E+3,-1.758340E-6,3.576300E-7,1.794341E-6,1.685034E+2
1.198065E+2,8.399100E+3,-2.235190E-6,1.609330E-6,2.754273E-6,1.442462E+2
1.200055E+2,8.411200E+3,-2.264990E-6,1.609330E-6,2.778511E-6,1.446053E+2
1.202055E+2,8.432200E+3,-1.311310E-6,-8.940730E-7,1.587104E-6,-1.457132E+2
1.204055E+2,8.444500E+3,3.576300E-7,-2.354400E-6,2.381407E-6,-8.136288E+1
1.206055E+2,8.454500E+3,1.430520E-6,-2.712030E-6,3.066186E-6,-6.218961E+1
1.208055E+2,8.477900E+3,3.486890E-6,-1.370910E-6,3.746705E-6,-2.146283E+1
1.210055E+2,8.487200E+3,3.188860E-6,-1.490120E-6,3.519842E-6,-2.504618E+1
1.212055E+2,8.511100E+3,2.533210E-6,-9.834840E-7,2.717424E-6,-2.121802E+1
1.214055E+2,8.520200E+3,2.771630E-6,-1.072890E-6,2.972041E-6,-2.116128E+1
1.216065E+2,8.541500E+3,2.741830E-6,-3.427280E-6,4.389064E-6,-5.134013E+1
1.218065E+2,8.550800E+3,1.192100E-6,-3.129260E-6,3.348637E-6,-6.914553E+1
1.220055E+2,8.572000E+3,2.294790E-6,-8.940730E-7,2.462809E-6,-2.128638E+1
1.222055E+2,8.581700E+3,2.026570E-6,-7.748640E-7,2.169654E-6,-2.092448E+1
1.224055E+2,8.594800E+3,1.460320E-6,-1.698740E-6,2.240146E-6,-4.931604E+1
1.226055E+2,8.617500E+3,-6.258520E-7,-1.877550E-6,1.979112E-6,-1.084350E+2
1.228064E+2,8.627400E+3,-9.536820E-7,-1.132500E-6,1.480563E-6,-1.301008E+2
1.230055E+2,8.638600E+3,-8.344690E-7,-1.162300E-6,1.430832E-6,-1.256763E+2
1.232055E+2,8.660000E+3,5.960500E-7,-7.748640E-7,9.775939E-7,-5.243137E+1
1.234055E+2,8.671300E+3,-5.364450E-7,-2.384200E-7,5.870412E-7,-1.560375E+2
1.236055E+2,8.690600E+3,-1.639140E-6,3.576300E-7,1.677701E-6,1.676920E+2
1.238055E+2,8.701700E+3,-2.652420E-6,1.192100E-6,2.907995E-6,1.557990E+2
1.240055E+2,8.714100E+3,-2.712030E-6,1.847750E-6,3.281659E-6,1.457328E+2
1.242065E+2,8.734300E+3,-2.920640E-6,1.847750E-6,3.456055E-6,1.476804E+2
1.244055E+2,8.744400E+3,-3.099460E-6,2.115980E-6,3.752869E-6,1.456789E+2
1.246065E+2,8.764900E+3,-1.966970E-6,3.129260E-6,3.696111E-6,1.221524E+2
1.248055E+2,8.774600E+3,-2.771630E-6,2.592820E-6,3.795346E-6,1.369091E+2
1.250055E+2,8.798700E+3,-2.086180E-6,4.768410E-7,2.139982E-6,1.671250E+2
1.252055E+2,8.808000E+3,-1.639140E-6,-9.536820E-7,1.896388E-6,-1.498084E+2
1.254065E+2,8.829500E+3,-3.874320E-7,-1.847750E-6,1.887931E-6,-1.018421E+2
1.256055E+2,8.838700E+3,-1.162300E-6,-1.162300E-6,1.643740E-6,-1.350000E+2
1.258065E+2,8.849400E+3,-1.102690E-6,-1.579530E-6,1.926354E-6,-1.249194E+2
1.260055E+2,8.872100E+3,7.152590E-7,-1.937170E-6,2.065000E-6,-6.973440E+1
1.262065E+2,8.884300E+3,1.043090E-6,-1.639140E-6,1.942889E-6,-5.752879E+1
1.264055E+2,8.895300E+3,-8.940740E-8,-2.324600E-6,2.326319E-6,-9.220259E+1
1.266055E+2,8.914900E+3,-2.473610E-6,-2.622620E-6,3.605119E-6,-1.333252E+2
1.268055E+2,8.927900E+3,-2.056370E-6,-3.218670E-6,3.819489E-6,-1.225740E+2
1.270065E+2,8.951200E+3,-1.311310E-6,-3.576290E-6,3.809119E-6,-1.101364E+2
1.272055E+2,8.960600E+3,-1.370910E-6,-4.023340E-6,4.250489E-6,-1.088160E+2
1.274065E+2,8.971800E+3,-1.311310E-6,-3.933940E-6,4.146736E-6,-1.084349E+2
1.276055E+2,8.993600E+3,-1.609330E-6,-3.457080E-6,3.813312E-6,-1.149628E+2
1.278065E+2,9.004600E+3,-2.503410E-6,-2.205390E-6,3.336286E-6,-1.386214E+2
1.280055E+2,9.024200E+3,-3.188860E-6,6.258520E-7,3.249695E-6,1.688962E+2
1.282065E+2,9.035500E+3,-2.056370E-6,4.768410E-7,2.110932E-6,1.669447E+2
1.284055E+2,9.054900E+3,-6.258520E-7,-7.748640E-7,9.960446E-7,-1.289276E+2
1.286065E+2,9.066100E+3,-4.470370E-7,-1.609330E-6,1.670265E-6,-1.055241E+2
1.288055E+2,9.078700E+3,-1.192100E-7,-2.056370E-6,2.059822E-6,-9.331779E+1
1.290065E+2,9.099100E+3,-5.364450E-7,-2.741830E-6,2.793815E-6,-1.010702E+2
1.292055E+2,9.112300E+3,-3.874320E-7,-1.370910E-6,1.424604E-6,-1.057808E+2
1.294065E+2,9.121600E+3,-7.450620E-7,5.960510E-8,7.474424E-7,1.754261E+2
1.296055E+2,9.145700E+3,1.490120E-6,-2.384200E-7,1.509073E-6,-9.090307E+0
1.298055E+2,9.154900E+3,1.430520E-6,-2.086170E-7,1.445652E-6,-8.297126E+0
1.300055E+2,9.176200E+3,2.622620E-6,2.980250E-8,2.622789E-6,6.510604E-1
1.302065E+2,9.188200E+3,2.384200E-6,3.576300E-7,2.410873E-6,8.530766E+0
1.304055E+2,9.209400E+3,2.682230E-7,7.450620E-7,7.918718E-7,7.020108E+1
1.306065E+2,9.218700E+3,-7.748640E-7,2.980250E-8,7.754369E-7,1.777974E+2
1.308055E+2,9.231100E+3,-6.556550E-7,-9.536820E-7,1.157321E-6,-1.245085E+2
1.310065E+2,9.252200E+3,-1.758340E-6,-1.341110E-6,2.211410E-6,-1.426667E+2
1.312055E+2,9.264200E+3,-2.801430E-6,-1.758340E-6,3.307532E-6,-1.478852E+2
1.314055E+2,9.274900E+3,-3.725300E-6,-2.294790E-6,4.375377E-6,-1.483669E+2
1.316055E+2,9.294800E+3,-5.960500E-7,-2.592820E-6,2.660449E-6,-1.029465E+2
1.318055E+2,9.316000E+3,1.579530E-6,-9.834840E-7,1.860687E-6,-3.190819E+1
1.320055E+2,9.325500E+3,1.579530E-6,-2.354400E-6,2.835157E-6,-5.614296E+1
1.322054E+2,9.336700E+3,9.834840E-7,-4.142550E-6,4.257694E-6,-7.664465E+1
1.324055E+2,9.356100E+3,-3.874320E-7,-4.410770E-6,4.427753E-6,-9.501985E+1
1.326065E+2,9.367200E+3,0.000000E+0,-4.351170E-6,4.351170E-6,-9.000000E+1
1.328065E+2,9.386900E+3,9.238760E-7,-2.324600E-6,2.501462E-6,-6.832543E+1
1.330055E+2,9.397800E+3,5.662480E-7,-1.072890E-6,1.213149E-6,-6.217588E+1
1.332055E+2,9.418100E+3,5.960500E-7,7.450620E-7,9.541452E-7,5.134017E+1
1.334065E+2,9.431200E+3,1.639140E-6,8.940730E-7,1.867123E-6,2.861037E+1
1.336055E+2,9.450900E+3,1.281510E-6,-1.966970E-6,2.347603E-6,-5.691516E+1
1.338065E+2,9.462000E+3,1.639140E-6,-3.993540E-6,4.316844E-6,-6.768441E+1
1.340056E+2,9.482000E+3,8.642710E-7,-2.443800E-6,2.592127E-6,-7.052342E+1
1.342055E+2,9.492700E+3,6.556550E-7,-5.364450E-7,8.471462E-7,-3.928941E+1
1.344055E+2,9.513100E+3,2.980250E-7,1.132500E-6,1.171057E-6,7.525650E+1
1.346055E+2,9.523200E+3,-1.192100E-7,1.430520E-6,1.435478E-6,9.476364E+1
1.348055E+2,9.543900E+3,-2.086180E-6,3.278270E-7,2.111781E-6,1.710694E+2
1.350065E+2,9.553500E+3,-2.324600E-6,-8.940740E-8,2.326319E-6,-1.777974E+2
1.352065E+2,9.568800E+3,-2.205390E-6,3.576300E-7,2.234199E-6,1.707890E+2
1.354055E+2,9.579500E+3,-5.066430E-7,7.450620E-7,9.010019E-7,1.242157E+2
1.356065E+2,9.602100E+3,1.490130E-7,1.311310E-6,1.319750E-6,8.351691E+1
1.358065E+2,9.612000E+3,4.172340E-7,8.046660E-7,9.064059E-7,6.259244E+1
1.360055E+2,9.632200E+3,1.221900E-6,1.221900E-6,1.728028E-6,4.500000E+1
1.362055E+2,9.642700E+3,1.162300E-6,-8.940740E-8,1.165734E-6,-4.398691E+0
1.364065E+2,9.662700E+3,5.364450E-7,-1.996770E-6,2.067574E-6,-7.496220E+1
1.366055E+2,9.675500E+3,-2.980250E-8,-2.741830E-6,2.741992E-6,-9.062276E+1
1.368055E+2,9.686700E+3,-4.470370E-7,-3.278270E-6,3.308609E-6,-9.776517E+1
1.370055E+2,9.706300E+3,-1.341110E-6,-2.622620E-6,2.945626E-6,-1.170835E+2
1.372055E+2,9.726700E+3,-1.251700E-6,-1.788150E-6,2.182712E-6,-1.249919E+2
1.374064E+2,9.737500E+3,-1.490120E-6,-8.940730E-7,1.737764E-6,-1.490362E+2
1.376065E+2,9.750600E+3,-1.609330E-6,-1.788150E-7,1.619234E-6,-1.736598E+2
1.378055E+2,9.760100E+3,-1.400720E-6,-4.768410E-7,1.479660E-6,-1.612001E+2
1.380055E+2,9.783400E+3,4.768410E-7,-1.519930E-6,1.592973E-6,-7.258202E+1
1.382065E+2,9.793700E+3,8.642710E-7,-1.817950E-6,2.012935E-6,-6.457313E+1
1.384055E+2,9.816000E+3,1.072890E-6,-2.205390E-6,2.452517E-6,-6.405776E+1
1.386055E+2,9.827100E+3,1.758340E-6,-3.039850E-6,3.511758E-6,-5.995363E+1
1.388065E+2,9.836300E+3,1.519930E-6,-3.606100E-6,3.913329E-6,-6.714513E+1
1.390055E+2,9.860700E+3,2.980250E-6,-3.874330E-6,4.887977E-6,-5.243144E+1
1.392055E+2,9.869800E+3,3.248470E-6,-4.261760E-6,5.358652E-6,-5.268402E+1
1.394052E+2,9.890900E+3,3.039850E-6,-3.933940E-6,4.971576E-6,-5.230588E+1
1.396062E+2,9.900400E+3,2.384200E-6,-3.367680E-6,4.126218E-6,-5.470284E+1
1.398052E+2,9.920500E+3,-4.172340E-7,-1.311310E-6,1.376088E-6,-1.076501E+2
1.400052E+2,9.929000E+3,-1.937170E-6,-8.344690E-7,2.109257E-6,-1.566952E+2
1.402051E+2,9.944700E+3,-1.192100E-6,-2.026570E-6,2.351189E-6,-1.204655E+2
1.404051E+2,9.951100E+3,-6.556550E-7,-1.788150E-6,1.904564E-6,-1.101363E+2
1.406052E+2,9.960600E+3,7.450620E-7,5.364450E-7,9.180907E-7,3.575391E+1
1.408062E+2,9.964400E+3,0.000000E+0,3.576300E-7,3.576300E-7,9.000000E+1
1.410062E+2,9.967200E+3,-1.579530E-6,1.490130E-7,1.586543E-6,1.746107E+2
1.412052E+2,9.966300E+3,-1.907360E-6,-2.682230E-7,1.926127E-6,-1.719953E+2
1.414052E+2,9.960700E+3,-2.205390E-6,-1.996770E-6,2.975035E-6,-1.378422E+2
1.416062E+2,9.956300E+3,-2.354400E-6,-1.221900E-6,2.652591E-6,-1.525713E+2
1.418052E+2,9.950600E+3,-2.503410E-6,-4.470370E-7,2.543011E-6,-1.698753E+2
1.420062E+2,9.930500E+3,-1.937170E-6,6.556550E-7,2.045119E-6,1.613011E+2
1.422052E+2,9.920700E+3,-1.132500E-6,2.264990E-6,2.532338E-6,1.165652E+2
1.424063E+2,9.905500E+3,-1.490130E-7,3.159060E-6,3.162573E-6,9.270064E+1
1.426051E+2,9.878400E+3,-2.682230E-7,2.026570E-6,2.044243E-6,9.753946E+1
1.428062E+2,9.863800E+3,5.066430E-7,8.940730E-7,1.027645E-6,6.046114E+1
1.430051E+2,9.834600E+3,5.662480E-7,-8.046660E-7,9.839330E-7,-5.486573E+1
1.432062E+2,9.819000E+3,2.980250E-8,-5.960510E-8,6.664051E-8,-6.343499E+1
1.434062E+2,9.790500E+3,-2.086170E-7,-1.221900E-6,1.239581E-6,-9.968878E+1
1.436051E+2,9.775400E+3,8.940740E-8,-1.400720E-6,1.403571E-6,-8.634779E+1
1.438051E+2,9.746300E+3,3.278270E-7,-8.344690E-7,8.965540E-7,-6.855227E+1
1.440061E+2,9.733300E+3,3.874320E-7,-3.576300E-7,5.272597E-7,-4.270943E+1
1.442052E+2,9.717900E+3,3.278270E-7,-8.940740E-8,3.398003E-7,-1.525512E+1
1.444061E+2,9.696500E+3,1.788150E-6,5.960510E-8,1.789143E-6,1.909156E+0
1.446052E+2,9.685300E+3,1.788150E-6,7.152590E-7,1.925896E-6,2.180138E+1
1.448061E+2,9.666500E+3,-1.013290E-6,-5.960510E-8,1.015042E-6,-1.766336E+2
1.450061E+2,9.654000E+3,-3.129260E-6,-3.576300E-7,3.149630E-6,-1.734802E+2
1.452062E+2,9.637200E+3,-4.678990E-6,1.192100E-7,4.680508E-6,1.785406E+2
1.454061E+2,9.626900E+3,-3.039850E-6,-3.576300E-7,3.060815E-6,-1.732902E+2
1.456052E+2,9.618400E+3,-1.311310E-6,-1.192100E-7,1.316717E-6,-1.748056E+2
1.458062E+2,9.598300E+3,-7.748640E-7,-2.384200E-7,8.107147E-7,-1.628973E+2
1.460052E+2,9.586500E+3,-5.066430E-7,-7.748640E-7,9.257977E-7,-1.231786E+2
1.462052E+2,9.565500E+3,-6.258520E-7,-2.026570E-6,2.121008E-6,-1.071619E+2
1.464052E+2,9.556300E+3,4.470370E-7,-1.668940E-6,1.727774E-6,-7.500494E+1
1.466052E+2,9.532300E+3,2.831240E-6,-1.102690E-6,3.038395E-6,-2.127954E+1
1.468052E+2,9.522700E+3,3.248470E-6,-1.102690E-6,3.430522E-6,-1.874973E+1
1.470052E+2,9.510400E+3,2.980250E-6,-1.221900E-6,3.221014E-6,-2.229359E+1
1.472062E+2,9.499100E+3,2.682220E-6,-9.536820E-7,2.846720E-6,-1.957320E+1
1.474051E+2,9.476800E+3,1.013290E-6,-8.046660E-7,1.293926E-6,-3.845352E+1
1.476061E+2,9.466400E+3,-2.682230E-7,-1.192100E-6,1.221903E-6,-1.026804E+2
1.478052E+2,9.443500E+3,-6.556550E-7,-7.450620E-7,9.924721E-7,-1.313478E+2
1.480052E+2,9.433900E+3,-8.046660E-7,9.238760E-7,1.225167E-6,1.310548E+2
1.482052E+2,9.422800E+3,-3.576300E-7,2.026570E-6,2.057884E-6,1.000080E+2
1.484052E+2,9.401600E+3,2.980250E-7,1.400720E-6,1.432074E-6,7.798854E+1
1.486062E+2,9.390600E+3,-3.278270E-7,8.642710E-7,9.243565E-7,1.107723E+2
1.488052E+2,9.368600E+3,-7.748640E-7,-9.834840E-7,1.252060E-6,-1.282337E+2
1.490052E+2,9.357600E+3,-1.102690E-6,-1.251700E-6,1.668136E-6,-1.313786E+2
1.492052E+2,9.338900E+3,-3.278270E-7,-8.940730E-7,9.522799E-7,-1.101363E+2
1.494062E+2,9.328000E+3,5.662480E-7,-2.026570E-6,2.104192E-6,-7.438900E+1
1.496052E+2,9.308600E+3,4.470370E-7,-4.142550E-6,4.166601E-6,-8.384085E+1
1.498052E+2,9.297400E+3,-2.980250E-7,-3.576290E-6,3.588686E-6,-9.476366E+1
1.500052E+2,9.287600E+3,1.490130E-7,-2.622620E-6,2.626850E-6,-8.674804E+1
1.502052E+2,9.263900E+3,1.698740E-6,-2.622620E-6,3.124717E-6,-5.706781E+1
1.504052E+2,9.254600E+3,3.278270E-7,-2.354400E-6,2.377114E-6,-8.207309E+1
1.506062E+2,9.233500E+3,-1.788150E-7,-2.831240E-6,2.836881E-6,-9.361388E+1
1.508062E+2,9.224400E+3,8.046660E-7,-4.142550E-6,4.219977E-6,-7.900752E+1
1.510052E+2,9.203400E+3,-4.768410E-7,-3.725300E-6,3.755694E-6,-9.729424E+1
1.512062E+2,9.194400E+3,-1.609330E-6,-3.695500E-6,4.030715E-6,-1.135323E+2
1.514052E+2,9.173400E+3,-4.768410E-7,-3.337870E-6,3.371758E-6,-9.813014E+1
1.516051E+2,9.164200E+3,-1.013290E-6,-2.443800E-6,2.645546E-6,-1.125207E+2
1.518062E+2,9.153200E+3,-1.847750E-6,-1.579530E-6,2.430863E-6,-1.394749E+2
1.520062E+2,9.131500E+3,-1.013290E-6,-6.258520E-7,1.190986E-6,-1.482987E+2
1.522052E+2,9.120600E+3,-1.788150E-7,-1.251700E-6,1.264408E-6,-9.813014E+1
1.524052E+2,9.101200E+3,2.443800E-6,-1.817950E-6,3.045833E-6,-3.664567E+1
1.526052E+2,9.090200E+3,4.231960E-6,-8.642710E-7,4.319311E-6,-1.154249E+1
1.528052E+2,9.070800E+3,3.457080E-6,2.086170E-7,3.463369E-6,3.453318E+0
1.530051E+2,9.057800E+3,3.576290E-6,-9.536820E-7,3.701265E-6,-1.493149E+1
1.532062E+2,9.047100E+3,3.188860E-6,-2.086180E-6,3.810640E-6,-3.319306E+1
1.534052E+2,9.025200E+3,2.801430E-6,-3.099460E-6,4.177878E-6,-4.789132E+1
1.536062E+2,9.014000E+3,3.635900E-6,-4.410770E-6,5.716175E-6,-5.050045E+1
1.538052E+2,8.994500E+3,3.039850E-6,-5.066420E-6,5.908409E-6,-5.903626E+1
1.540062E+2,8.983500E+3,2.473610E-6,-5.155830E-6,5.718508E-6,-6.436973E+1
1.542061E+2,8.963700E+3,5.066430E-7,-3.725300E-6,3.759594E-6,-8.225526E+1
1.544052E+2,8.950300E+3,-5.662480E-7,-2.592820E-6,2.653931E-6,-1.023194E+2
1.546052E+2,8.931500E+3,-2.443800E-6,-8.940740E-8,2.445435E-6,-1.779047E+2
1.548061E+2,8.920500E+3,-2.771630E-6,-1.192100E-7,2.774192E-6,-1.775372E+2
1.550052E+2,8.901100E+3,-3.129260E-6,1.370910E-6,3.416381E-6,1.563421E+2
1.552062E+2,8.890500E+3,-2.861040E-6,1.013290E-6,3.035178E-6,1.604975E+2
1.554052E+2,8.881600E+3,-2.563010E-6,9.536820E-7,2.734690E-6,1.595900E+2
1.556062E+2,8.860600E+3,-7.152590E-7,1.370910E-6,1.546283E-6,1.175529E+2
1.558052E+2,8.851400E+3,-4.172340E-7,1.549730E-6,1.604913E-6,1.050685E+2
1.560061E+2,8.830600E+3,-1.370910E-6,1.579530E-6,2.091485E-6,1.309555E+2
1.562051E+2,8.820900E+3,-8.344690E-7,8.940730E-7,1.222990E-6,1.330251E+2
1.564051E+2,8.800500E+3,-1.281510E-6,1.281510E-6,1.812329E-6,1.350000E+2
1.566052E+2,8.790300E+3,-1.311310E-6,1.877550E-6,2.290137E-6,1.249310E+2
1.568062E+2,8.770400E+3,-1.430520E-6,1.639140E-6,2.175584E-6,1.311120E+2
1.570052E+2,8.757800E+3,-2.682220E-6,-4.172340E-7,2.714478E-6,-1.711582E+2
1.572062E+2,8.737300E+3,-3.546490E-6,3.874320E-7,3.567590E-6,1.737655E+2
1.574052E+2,8.727200E+3,-3.427280E-6,5.960500E-7,3.478724E-6,1.701342E+2
1.576051E+2,8.707000E+3,-3.099460E-6,7.450620E-7,3.187753E-6,1.664834E+2
1.578061E+2,8.696400E+3,-2.533210E-6,1.490120E-6,2.938981E-6,1.495345E+2
1.580061E+2,8.685800E+3,-1.877550E-6,2.324600E-6,2.988136E-6,1.289274E+2
1.582052E+2,8.662700E+3,-9.536820E-7,-1.192100E-6,1.526634E-6,-1.286599E+2
1.584061E+2,8.652300E+3,-2.980250E-7,-2.056370E-6,2.077854E-6,-9.824633E+1
1.586061E+2,8.630300E+3,1.847750E-6,0.000000E+0,1.847750E-6,0.000000E+0
1.588062E+2,8.619200E+3,3.546490E-6,1.281510E-6,3.770923E-6,1.986712E+1
1.590052E+2,8.599500E+3,8.642710E-7,9.834840E-7,1.309277E-6,4.869148E+1
1.592062E+2,8.588900E+3,-1.162300E-6,-3.576300E-7,1.216076E-6,-1.628973E+2
1.594052E+2,8.579800E+3,-1.966970E-6,2.682230E-7,1.985174E-6,1.722348E+2
1.596052E+2,8.555800E+3,-1.907360E-6,1.251700E-6,2.281398E-6,1.467252E+2
1.598052E+2,8.546700E+3,-2.503410E-6,2.145780E-6,3.297186E-6,1.393987E+2
1.600062E+2,8.523300E+3,-3.844530E-6,1.549730E-6,4.145127E-6,1.580456E+2
1.602052E+2,8.513500E+3,-3.755110E-6,8.642710E-7,3.853286E-6,1.670386E+2
1.604062E+2,8.504100E+3,-2.741830E-6,-1.758340E-6,3.257206E-6,-1.473279E+2
1.606052E+2,8.480400E+3,-1.430520E-6,-3.904130E-6,4.157958E-6,-1.101234E+2
1.608052E+2,8.471400E+3,-1.698740E-6,-3.486890E-6,3.878675E-6,-1.159744E+2
1.610062E+2,8.450300E+3,-1.311310E-6,-2.771630E-6,3.066181E-6,-1.153197E+2
1.612052E+2,8.441000E+3,-8.344690E-7,-1.907360E-6,2.081913E-6,-1.136294E+2
1.614052E+2,8.429700E+3,-4.768410E-7,-1.400720E-6,1.479660E-6,-1.087999E+2
1.616052E+2,8.407900E+3,-1.341110E-6,-2.652420E-6,2.972189E-6,-1.168220E+2
1.618062E+2,8.397100E+3,-1.251700E-6,-2.145780E-6,2.484175E-6,-1.202563E+2
1.620051E+2,8.377600E+3,-1.162300E-6,-1.758340E-6,2.107772E-6,-1.234656E+2
1.622062E+2,8.366400E+3,-1.430520E-6,-2.443800E-6,2.831704E-6,-1.203433E+2
1.624052E+2,8.347100E+3,-2.741830E-6,-2.533210E-6,3.732932E-6,-1.372648E+2
1.626052E+2,8.335900E+3,-3.844530E-6,-1.579530E-6,4.156360E-6,-1.576646E+2
1.628062E+2,8.316400E+3,-3.755110E-6,-1.251700E-6,3.958232E-6,-1.615651E+2
1.630052E+2,8.303400E+3,-3.188860E-6,-1.579530E-6,3.558615E-6,-1.536495E+2
1.632052E+2,8.284000E+3,-2.354400E-6,-1.639140E-6,2.868794E-6,-1.451543E+2
1.634052E+2,8.272800E+3,-2.354400E-6,-1.341110E-6,2.709571E-6,-1.503334E+2
1.636063E+2,8.263200E+3,-9.834840E-7,-7.450620E-7,1.233839E-6,-1.428534E+2
1.638052E+2,8.240400E+3,-4.470370E-7,-2.563010E-6,2.601704E-6,-9.989393E+1
1.640052E+2,8.230000E+3,-2.384200E-7,-2.861040E-6,2.870957E-6,-9.476364E+1
1.642052E+2,8.207000E+3,-1.490120E-6,-1.728540E-6,2.282172E-6,-1.307636E+2
1.644062E+2,8.197000E+3,-1.728540E-6,5.960510E-8,1.729567E-6,1.780251E+2
1.646052E+2,8.176800E+3,-3.337870E-6,-4.470370E-7,3.367673E-6,-1.723718E+2
1.648051E+2,8.167300E+3,-4.023340E-6,-1.579530E-6,4.322289E-6,-1.585654E+2
1.650052E+2,8.157600E+3,-4.708800E-6,-2.324600E-6,5.251339E-6,-1.537258E+2
1.652051E+2,8.134100E+3,-1.251700E-6,-1.996770E-6,2.356659E-6,-1.220821E+2
1.654051E+2,8.124900E+3,-4.172340E-7,-2.741830E-6,2.773394E-6,-9.865252E+1
1.656052E+2,8.103800E+3,-2.980250E-8,-4.768400E-6,4.768493E-6,-9.035810E+1
1.658061E+2,8.094300E+3,-8.940740E-8,-5.066420E-6,5.067209E-6,-9.101100E+1
1.660051E+2,8.083200E+3,-5.066430E-7,-5.126030E-6,5.151007E-6,-9.564463E+1
1.662061E+2,8.061700E+3,-1.490120E-6,-3.844530E-6,4.123211E-6,-1.111861E+2
1.664062E+2,8.050600E+3,-2.384200E-7,-3.099460E-6,3.108616E-6,-9.439871E+1
1.666052E+2,8.028600E+3,1.490120E-6,-2.324600E-6,2.761200E-6,-5.733923E+1
