Sample Name, Ga23_5_4_36G
Freq, 36, GHz, Power, 15, dBm,
SR850: f = 25 Hz; phase = -83.5 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
1.106619E+2,8.242300E+3,1.531550E-4,-9.238760E-7,1.531578E-4,-3.456208E-1
1.108619E+2,8.251700E+3,1.535130E-4,-6.854570E-7,1.535145E-4,-2.558320E-1
1.110629E+2,8.264000E+3,1.534830E-4,-1.758340E-6,1.534931E-4,-6.563662E-1
1.112619E+2,8.285200E+3,1.519030E-4,-1.519930E-6,1.519106E-4,-5.732781E-1
1.114629E+2,8.297300E+3,1.511880E-4,-1.192100E-7,1.511880E-4,-4.517705E-2
1.116629E+2,8.307700E+3,1.510690E-4,-4.470370E-7,1.510697E-4,-1.695468E-1
1.118619E+2,8.330800E+3,1.523210E-4,3.278270E-7,1.523214E-4,1.233124E-1
1.120619E+2,8.340500E+3,1.529170E-4,0.000000E+0,1.529170E-4,0.000000E+0
1.122629E+2,8.361200E+3,1.520230E-4,-1.400720E-6,1.520295E-4,-5.279009E-1
1.124619E+2,8.371400E+3,1.518440E-4,-1.251700E-6,1.518492E-4,-4.722973E-1
1.126629E+2,8.391700E+3,1.504130E-4,-2.563010E-6,1.504348E-4,-9.762151E-1
1.128629E+2,8.402300E+3,1.499660E-4,-3.486890E-6,1.500065E-4,-1.331956E+0
1.130619E+2,8.422100E+3,1.457040E-4,-3.218670E-6,1.457395E-4,-1.265485E+0
1.132619E+2,8.433100E+3,1.435890E-4,-4.321370E-6,1.436540E-4,-1.723820E+0
1.134629E+2,8.443300E+3,1.412040E-4,-5.126030E-6,1.412970E-4,-2.079056E+0
1.136629E+2,8.465800E+3,1.339030E-4,-6.705550E-6,1.340708E-4,-2.866844E+0
1.138629E+2,8.476700E+3,1.315480E-4,-6.943970E-6,1.317311E-4,-3.021644E+0
1.140629E+2,8.498800E+3,1.247830E-4,-4.023340E-6,1.248478E-4,-1.846731E+0
1.142619E+2,8.510100E+3,1.209680E-4,-4.023340E-6,1.210349E-4,-1.904929E+0
1.144629E+2,8.519600E+3,1.160810E-4,-3.665700E-6,1.161389E-4,-1.808732E+0
1.146630E+2,8.542900E+3,1.073480E-4,-2.920640E-6,1.073877E-4,-1.558474E+0
1.148629E+2,8.553100E+3,1.018050E-4,-4.321370E-6,1.018967E-4,-2.430605E+0
1.150629E+2,8.576800E+3,8.690400E-5,-2.920640E-6,8.695306E-5,-1.924853E+0
1.152629E+2,8.586800E+3,7.894680E-5,-3.278270E-6,7.901484E-5,-2.377844E+0
1.154619E+2,8.607900E+3,6.693650E-5,-1.758340E-6,6.695959E-5,-1.504744E+0
1.156619E+2,8.617200E+3,6.112500E-5,-2.086170E-7,6.112536E-5,-1.955473E-1
1.158619E+2,8.638400E+3,4.407790E-5,-4.768410E-7,4.408048E-5,-6.198097E-1
1.160629E+2,8.647700E+3,3.510740E-5,-2.086170E-7,3.510802E-5,-3.404619E-1
1.162619E+2,8.668600E+3,1.758350E-5,2.086170E-7,1.758474E-5,6.797460E-1
1.164619E+2,8.677900E+3,8.881150E-6,3.874320E-7,8.889597E-6,2.497892E+0
1.166629E+2,8.688100E+3,-1.996770E-6,-1.788150E-7,2.004761E-6,-1.748827E+2
1.168629E+2,8.711300E+3,-2.157700E-5,-3.874320E-7,2.158048E-5,-1.789713E+2
1.170619E+2,8.721600E+3,-3.188870E-5,1.162300E-6,3.190988E-5,1.779126E+2
1.172619E+2,8.741600E+3,-5.117080E-5,3.814730E-6,5.131280E-5,1.757365E+2
1.174619E+2,8.751500E+3,-6.157210E-5,4.440580E-6,6.173202E-5,1.758750E+2
1.176629E+2,8.771800E+3,-8.371520E-5,1.609330E-6,8.373067E-5,1.788987E+2
1.178629E+2,8.782300E+3,-9.349040E-5,7.450620E-7,9.349337E-5,1.795434E+2
1.180629E+2,8.802300E+3,-1.144710E-4,0.000000E+0,1.144710E-4,1.800000E+2
1.182629E+2,8.813300E+3,-1.235320E-4,9.238760E-7,1.235355E-4,1.795715E+2
1.184629E+2,8.833000E+3,-1.426650E-4,1.072890E-6,1.426690E-4,1.795691E+2
1.186619E+2,8.844300E+3,-1.499360E-4,1.549730E-6,1.499440E-4,1.794078E+2
1.188629E+2,8.854100E+3,-1.609930E-4,1.907360E-6,1.610043E-4,1.793212E+2
1.190619E+2,8.876900E+3,-1.776230E-4,3.397480E-6,1.776555E-4,1.789042E+2
1.192629E+2,8.890500E+3,-1.860870E-4,4.380970E-6,1.861386E-4,1.786514E+2
1.194619E+2,8.910500E+3,-1.995570E-4,5.781680E-6,1.996407E-4,1.783405E+2
1.196630E+2,8.920700E+3,-2.064710E-4,5.692270E-6,2.065495E-4,1.784208E+2
1.198619E+2,8.932700E+3,-2.126700E-4,5.871090E-6,2.127510E-4,1.784187E+2
1.200628E+2,8.956000E+3,-2.234590E-4,5.900890E-6,2.235369E-4,1.784873E+2
1.202629E+2,8.966000E+3,-2.279890E-4,6.258520E-6,2.280749E-4,1.784276E+2
1.204629E+2,8.986700E+3,-2.360650E-4,5.334640E-6,2.361253E-4,1.787054E+2
1.206629E+2,8.996200E+3,-2.390160E-4,5.155830E-6,2.390716E-4,1.787643E+2
1.208629E+2,9.017500E+3,-2.449770E-4,6.943970E-6,2.450754E-4,1.783764E+2
1.210619E+2,9.026700E+3,-2.485230E-4,4.678990E-6,2.485670E-4,1.789214E+2
1.212629E+2,9.048100E+3,-2.519800E-4,5.275040E-6,2.520352E-4,1.788007E+2
1.214619E+2,9.057200E+3,-2.526960E-4,5.245240E-6,2.527504E-4,1.788109E+2
1.216619E+2,9.078700E+3,-2.548420E-4,7.540020E-6,2.549535E-4,1.783053E+2
1.218629E+2,9.088000E+3,-2.559140E-4,6.645950E-6,2.560003E-4,1.785124E+2
1.220619E+2,9.099200E+3,-2.577920E-4,7.063180E-6,2.578887E-4,1.784306E+2
1.222619E+2,9.118600E+3,-2.616360E-4,7.629450E-6,2.617472E-4,1.783297E+2
1.224629E+2,9.131800E+3,-2.627090E-4,8.046690E-6,2.628322E-4,1.782456E+2
1.226629E+2,9.151500E+3,-2.625900E-4,8.910950E-6,2.627412E-4,1.780564E+2
1.228619E+2,9.162700E+3,-2.627090E-4,8.612930E-6,2.628501E-4,1.781222E+2
1.230629E+2,9.182300E+3,-2.604150E-4,7.927480E-6,2.605356E-4,1.782564E+2
1.232629E+2,9.193700E+3,-2.602060E-4,7.867870E-6,2.603249E-4,1.782681E+2
1.234629E+2,9.213300E+3,-2.581790E-4,4.947210E-6,2.582264E-4,1.789022E+2
1.236629E+2,9.224600E+3,-2.588050E-4,5.990300E-6,2.588743E-4,1.786741E+2
1.238629E+2,9.244300E+3,-2.532020E-4,7.480410E-6,2.533125E-4,1.783078E+2
1.240629E+2,9.257500E+3,-2.517720E-4,8.493720E-6,2.519152E-4,1.780678E+2
1.242619E+2,9.267200E+3,-2.486130E-4,8.523520E-6,2.487591E-4,1.780364E+2
1.244619E+2,9.290100E+3,-2.469740E-4,9.954030E-6,2.471745E-4,1.776920E+2
1.246619E+2,9.300700E+3,-2.456030E-4,1.001360E-5,2.458070E-4,1.776653E+2
1.248619E+2,9.321000E+3,-2.428600E-4,1.117590E-5,2.431170E-4,1.773652E+2
1.250619E+2,9.331000E+3,-2.401480E-4,1.117590E-5,2.404079E-4,1.773355E+2
1.252629E+2,9.351700E+3,-2.360950E-4,1.177200E-5,2.363883E-4,1.771455E+2
1.254619E+2,9.361300E+3,-2.335320E-4,1.102690E-5,2.337922E-4,1.772966E+2
1.256629E+2,9.373300E+3,-2.304620E-4,9.208980E-6,2.306459E-4,1.777118E+2
1.258619E+2,9.394500E+3,-2.253060E-4,8.344710E-6,2.254605E-4,1.778789E+2
1.260629E+2,9.403800E+3,-2.228030E-4,9.030160E-6,2.229859E-4,1.776791E+2
1.262619E+2,9.425000E+3,-2.173790E-4,7.629450E-6,2.175128E-4,1.779899E+2
1.264619E+2,9.434800E+3,-2.134150E-4,7.271800E-6,2.135389E-4,1.780485E+2
1.266619E+2,9.455400E+3,-2.093030E-4,6.347920E-6,2.093992E-4,1.782628E+2
1.268619E+2,9.465700E+3,-2.073950E-4,5.781680E-6,2.074756E-4,1.784031E+2
1.270619E+2,9.486000E+3,-2.008980E-4,3.755110E-6,2.009331E-4,1.789292E+2
1.272629E+2,9.496800E+3,-1.982460E-4,3.546490E-6,1.982777E-4,1.789751E+2
1.274629E+2,9.516600E+3,-1.926730E-4,3.576290E-6,1.927062E-4,1.789366E+2
1.276619E+2,9.527800E+3,-1.904970E-4,4.380970E-6,1.905474E-4,1.786826E+2
1.278619E+2,9.547400E+3,-1.839410E-4,3.874330E-6,1.839818E-4,1.787934E+2
1.280619E+2,9.560600E+3,-1.800960E-4,3.725300E-6,1.801345E-4,1.788150E+2
1.282619E+2,9.571300E+3,-1.776820E-4,3.427280E-6,1.777151E-4,1.788950E+2
1.284630E+2,9.591400E+3,-1.718710E-4,2.264990E-6,1.718859E-4,1.792450E+2
1.286619E+2,9.601700E+3,-1.680560E-4,1.430520E-6,1.680621E-4,1.795123E+2
1.288629E+2,9.622200E+3,-1.614700E-4,1.341110E-6,1.614756E-4,1.795241E+2
1.290619E+2,9.632100E+3,-1.584600E-4,1.609330E-6,1.584682E-4,1.794181E+2
1.292619E+2,9.653300E+3,-1.542580E-4,2.473610E-6,1.542778E-4,1.790813E+2
1.294619E+2,9.662600E+3,-1.515160E-4,3.129260E-6,1.515483E-4,1.788168E+2
1.296619E+2,9.684000E+3,-1.451080E-4,6.496940E-6,1.452534E-4,1.774364E+2
1.298619E+2,9.693200E+3,-1.433200E-4,6.914170E-6,1.434867E-4,1.772380E+2
1.300629E+2,9.714600E+3,-1.365850E-4,6.318120E-6,1.367311E-4,1.773515E+2
1.302621E+2,9.723800E+3,-1.347070E-4,5.126030E-6,1.348045E-4,1.778208E+2
1.304619E+2,9.747900E+3,-1.283000E-4,3.188860E-6,1.283396E-4,1.785762E+2
1.306619E+2,9.757200E+3,-1.245150E-4,3.039850E-6,1.245521E-4,1.786015E+2
1.308629E+2,9.767800E+3,-1.218030E-4,3.099460E-6,1.218424E-4,1.785423E+2
1.310629E+2,9.787900E+3,-1.150370E-4,1.788150E-7,1.150371E-4,1.799109E+2
1.312619E+2,9.799000E+3,-1.115800E-4,5.364450E-7,1.115813E-4,1.797245E+2
1.314620E+2,9.818600E+3,-1.049940E-4,3.188860E-6,1.050424E-4,1.782604E+2
1.316619E+2,9.829900E+3,-1.035930E-4,3.606100E-6,1.036557E-4,1.780063E+2
1.318619E+2,9.849400E+3,-9.965940E-5,5.692270E-6,9.982183E-5,1.767310E+2
1.320629E+2,9.860600E+3,-9.757330E-5,5.632670E-6,9.773574E-5,1.766961E+2
1.322619E+2,9.882400E+3,-9.405660E-5,5.275040E-6,9.420441E-5,1.767900E+2
1.324619E+2,9.893500E+3,-9.214920E-5,4.708800E-6,9.226943E-5,1.770747E+2
1.326619E+2,9.913100E+3,-8.940740E-5,5.573060E-6,8.958093E-5,1.764332E+2
1.328630E+2,9.924500E+3,-8.726170E-5,6.169110E-6,8.747950E-5,1.759561E+2
1.330619E+2,9.944000E+3,-8.159920E-5,4.857810E-6,8.174367E-5,1.765931E+2
1.332619E+2,9.955100E+3,-7.918520E-5,4.142550E-6,7.929348E-5,1.770053E+2
1.334619E+2,9.974900E+3,-7.608580E-5,3.606100E-6,7.617121E-5,1.772865E+2
1.336629E+2,9.985600E+3,-7.477450E-5,3.397480E-6,7.485164E-5,1.773985E+2
1.338629E+2,1.000600E+4,-7.161540E-5,3.606100E-6,7.170613E-5,1.771174E+2
1.340629E+2,1.001620E+4,-6.946970E-5,2.771630E-6,6.952497E-5,1.777153E+2
1.342619E+2,1.003690E+4,-6.642980E-5,2.384200E-6,6.647257E-5,1.779445E+2
1.344619E+2,1.004660E+4,-6.395620E-5,2.264990E-6,6.399629E-5,1.779717E+2
1.346619E+2,1.006770E+4,-6.070760E-5,1.579530E-6,6.072815E-5,1.785096E+2
1.348629E+2,1.007690E+4,-5.880020E-5,1.192100E-6,5.881228E-5,1.788386E+2
1.350619E+2,1.009820E+4,-5.632660E-5,7.450620E-7,5.633153E-5,1.792422E+2
1.352619E+2,1.010740E+4,-5.599880E-5,3.278270E-7,5.599976E-5,1.796646E+2
1.354619E+2,1.011830E+4,-5.498550E-5,1.609330E-6,5.500905E-5,1.783235E+2
1.356619E+2,1.014090E+4,-5.042580E-5,1.609330E-6,5.045147E-5,1.781720E+2
1.358619E+2,1.015090E+4,-4.887600E-5,1.609330E-6,4.890249E-5,1.781141E+2
1.360619E+2,1.017140E+4,-4.425670E-5,2.056370E-6,4.430445E-5,1.773397E+2
1.362619E+2,1.018200E+4,-4.330300E-5,1.519930E-6,4.332967E-5,1.779898E+2
1.364619E+2,1.020190E+4,-4.074000E-5,1.221900E-6,4.075832E-5,1.782821E+2
1.366619E+2,1.021310E+4,-4.050160E-5,1.698740E-6,4.053721E-5,1.775983E+2
1.368619E+2,1.023570E+4,-3.746180E-5,3.337870E-6,3.761021E-5,1.749084E+2
1.370630E+2,1.024600E+4,-3.731270E-5,4.172350E-6,3.754525E-5,1.736196E+2
1.372619E+2,1.025710E+4,-3.695510E-5,5.275040E-6,3.732969E-5,1.718764E+2
1.374619E+2,1.027900E+4,-3.466030E-5,5.483660E-6,3.509141E-5,1.710097E+2
1.376619E+2,1.029040E+4,-3.388550E-5,5.155830E-6,3.427550E-5,1.713486E+2
1.378619E+2,1.031000E+4,-3.320000E-5,3.278270E-6,3.336146E-5,1.743607E+2
1.380629E+2,1.032110E+4,-3.245500E-5,2.503410E-6,3.255141E-5,1.755892E+2
1.382629E+2,1.034100E+4,-3.066680E-5,3.874320E-7,3.066925E-5,1.792762E+2
1.384619E+2,1.035180E+4,-2.923620E-5,-9.834840E-7,2.925274E-5,-1.780733E+2
1.386619E+2,1.036110E+4,-2.735860E-5,-1.370910E-6,2.739293E-5,-1.771314E+2
1.388619E+2,1.038520E+4,-2.565990E-5,-1.341110E-6,2.569492E-5,-1.770082E+2
1.390619E+2,1.039450E+4,-2.357380E-5,-8.344690E-7,2.358856E-5,-1.779727E+2
1.392619E+2,1.041810E+4,-2.279890E-5,2.682220E-6,2.295614E-5,1.732902E+2
1.394629E+2,1.042810E+4,-2.306710E-5,2.980250E-6,2.325883E-5,1.726382E+2
1.396619E+2,1.044030E+4,-2.357380E-5,2.622620E-6,2.371924E-5,1.736519E+2
1.398629E+2,1.046160E+4,-2.294790E-5,4.470370E-7,2.295225E-5,1.788840E+2
1.400619E+2,1.047080E+4,-2.315650E-5,6.556550E-7,2.316578E-5,1.783782E+2
1.402619E+2,1.049190E+4,-2.402080E-5,2.086170E-7,2.402171E-5,1.795024E+2
1.404619E+2,1.050130E+4,-2.342470E-5,1.698740E-6,2.348621E-5,1.758522E+2
1.406629E+2,1.052220E+4,-2.238170E-5,1.788150E-6,2.245302E-5,1.754322E+2
1.408620E+2,1.053210E+4,-2.199420E-5,1.698740E-6,2.205970E-5,1.755835E+2
1.410629E+2,1.055270E+4,-2.074250E-5,8.344690E-7,2.075928E-5,1.776962E+2
1.412619E+2,1.056320E+4,-1.978890E-5,1.788150E-7,1.978971E-5,1.794823E+2
1.414619E+2,1.058330E+4,-1.928220E-5,-1.370910E-6,1.933087E-5,-1.759333E+2
1.416619E+2,1.059430E+4,-1.952060E-5,-5.066430E-7,1.952717E-5,-1.785133E+2
1.418630E+2,1.061400E+4,-1.990810E-5,1.132500E-6,1.994029E-5,1.767442E+2
1.420619E+2,1.062520E+4,-1.937160E-5,1.192100E-7,1.937197E-5,1.796474E+2
1.422629E+2,1.064490E+4,-1.865640E-5,-5.960510E-8,1.865650E-5,-1.798170E+2
1.424619E+2,1.065620E+4,-1.820930E-5,-6.556550E-7,1.822110E-5,-1.779379E+2
1.426619E+2,1.067580E+4,-1.698740E-5,-2.205390E-6,1.712996E-5,-1.726029E+2
1.428619E+2,1.068680E+4,-1.609340E-5,-3.129260E-6,1.639481E-5,-1.689965E+2
1.430619E+2,1.069930E+4,-1.475220E-5,-2.354400E-6,1.493890E-5,-1.709323E+2
1.432619E+2,1.072000E+4,-1.406680E-5,-4.470370E-7,1.407390E-5,-1.781798E+2
1.434619E+2,1.073270E+4,-1.531850E-5,-5.960510E-8,1.531862E-5,-1.797771E+2
1.436619E+2,1.075290E+4,-1.698740E-5,-7.450620E-7,1.700373E-5,-1.774886E+2
1.438619E+2,1.076330E+4,-1.713650E-5,-2.443800E-6,1.730988E-5,-1.718839E+2
1.440619E+2,1.078390E+4,-1.478200E-5,-3.606100E-6,1.521550E-5,-1.662904E+2
1.442619E+2,1.079390E+4,-1.358990E-5,-1.996770E-6,1.373581E-5,-1.716413E+2
1.444619E+2,1.081510E+4,-1.430520E-5,-6.556550E-7,1.432022E-5,-1.773758E+2
1.446629E+2,1.082470E+4,-1.454360E-5,-3.278270E-7,1.454729E-5,-1.787087E+2
1.448619E+2,1.083490E+4,-1.537810E-5,5.960500E-7,1.538965E-5,1.777803E+2
1.450630E+2,1.085840E+4,-1.445420E-5,-1.192100E-7,1.445469E-5,-1.795275E+2
1.452619E+2,1.086780E+4,-1.406680E-5,-2.086170E-7,1.406835E-5,-1.791503E+2
1.454619E+2,1.088860E+4,-1.209980E-5,3.576300E-7,1.210508E-5,1.783070E+2
1.456629E+2,1.089860E+4,-1.043090E-5,8.642710E-7,1.046664E-5,1.752635E+2
1.458629E+2,1.091180E+4,-1.022230E-5,2.175580E-6,1.045125E-5,1.679852E+2
1.460619E+2,1.093160E+4,-9.656010E-6,9.834840E-7,9.705966E-6,1.741844E+2
1.462629E+2,1.095270E+4,-8.672530E-6,-8.344690E-7,8.712584E-6,-1.745039E+2
1.464629E+2,1.096250E+4,-7.540020E-6,2.980250E-7,7.545908E-6,1.777365E+2
1.466629E+2,1.097380E+4,-7.331400E-6,2.980250E-8,7.331461E-6,1.797671E+2
1.468629E+2,1.099350E+4,-7.987080E-6,-1.251700E-6,8.084566E-6,-1.710933E+2
1.470629E+2,1.100460E+4,-7.331400E-6,-1.013290E-6,7.401093E-6,-1.721309E+2
1.472619E+2,1.102660E+4,-6.109510E-6,4.470370E-7,6.125843E-6,1.758151E+2
1.474619E+2,1.103780E+4,-6.258520E-6,2.682230E-7,6.264265E-6,1.775460E+2
1.476619E+2,1.104740E+4,-6.794960E-6,1.490130E-7,6.796594E-6,1.787437E+2
1.478629E+2,1.107140E+4,-8.791740E-6,-5.066430E-7,8.806326E-6,-1.767019E+2
1.480619E+2,1.108070E+4,-8.553320E-6,-1.519930E-6,8.687317E-6,-1.699237E+2
1.482619E+2,1.110200E+4,-7.808270E-6,-3.725300E-6,8.651413E-6,-1.544943E+2
1.484619E+2,1.111140E+4,-8.255300E-6,-4.082950E-6,9.209802E-6,-1.536837E+2
1.486619E+2,1.113270E+4,-9.834820E-6,-3.427280E-6,1.041489E-5,-1.607874E+2
1.488619E+2,1.114200E+4,-1.031170E-5,-1.579530E-6,1.043197E-5,-1.712912E+2
1.490619E+2,1.116340E+4,-8.463920E-6,4.172340E-7,8.474198E-6,1.771779E+2
1.492619E+2,1.117270E+4,-8.702340E-6,1.400720E-6,8.814348E-6,1.708562E+2
1.494629E+2,1.119420E+4,-8.821550E-6,2.503410E-6,9.169886E-6,1.641569E+2
1.496619E+2,1.120650E+4,-8.493720E-6,3.099460E-6,9.041567E-6,1.599524E+2
1.498619E+2,1.121750E+4,-8.255300E-6,3.576290E-6,8.996657E-6,1.565772E+2
1.500629E+2,1.123980E+4,-5.632670E-6,4.977020E-6,7.516495E-6,1.385362E+2
1.502619E+2,1.124980E+4,-4.738600E-6,4.857810E-6,6.786210E-6,1.342883E+2
1.504619E+2,1.127310E+4,-4.291560E-6,2.473610E-6,4.953406E-6,1.500413E+2
1.506629E+2,1.128260E+4,-3.874330E-6,2.503410E-6,4.612753E-6,1.471314E+2
1.508629E+2,1.129380E+4,-3.725300E-6,1.907360E-6,4.185198E-6,1.528875E+2
1.510629E+2,1.131560E+4,-2.920640E-6,-1.162300E-6,3.143418E-6,-1.582994E+2
1.512619E+2,1.132660E+4,-2.205390E-6,-1.937170E-6,2.935366E-6,-1.387046E+2
1.514619E+2,1.134900E+4,-2.533210E-6,-8.642710E-7,2.676587E-6,-1.611616E+2
1.516619E+2,1.135930E+4,-2.354400E-6,-6.854570E-7,2.452152E-6,-1.637677E+2
1.518629E+2,1.137050E+4,-2.920640E-6,-7.450620E-7,3.014176E-6,-1.656889E+2
1.520619E+2,1.139210E+4,-5.006820E-6,4.470370E-7,5.026737E-6,1.748978E+2
1.522619E+2,1.140330E+4,-5.930690E-6,1.043090E-6,6.021721E-6,1.700248E+2
1.524629E+2,1.142280E+4,-3.576290E-6,1.698740E-6,3.959238E-6,1.545923E+2
1.526619E+2,1.143400E+4,-2.414000E-6,1.311310E-6,2.747168E-6,1.514887E+2
1.528619E+2,1.145370E+4,-1.966970E-6,1.460320E-6,2.449797E-6,1.434090E+2
1.530629E+2,1.146460E+4,-2.235190E-6,1.192100E-6,2.533215E-6,1.519275E+2
1.532629E+2,1.148500E+4,-2.741830E-6,-8.046660E-7,2.857467E-6,-1.636442E+2
1.534619E+2,1.149540E+4,-2.712030E-6,-1.400720E-6,3.052396E-6,-1.526844E+2
1.536619E+2,1.150480E+4,-2.920640E-6,-1.579530E-6,3.320400E-6,-1.515948E+2
1.538619E+2,1.152890E+4,-4.500180E-6,-2.771630E-6,5.285220E-6,-1.483714E+2
1.540619E+2,1.153820E+4,-4.678990E-6,-1.817950E-6,5.019750E-6,-1.587671E+2
1.542629E+2,1.155950E+4,-4.261760E-6,-5.960500E-7,4.303240E-6,-1.720383E+2
1.544619E+2,1.156870E+4,-3.904130E-6,-8.940740E-8,3.905154E-6,-1.786881E+2
1.546619E+2,1.159000E+4,-3.367680E-6,2.980250E-8,3.367812E-6,1.794930E+2
1.548629E+2,1.159940E+4,-2.741830E-6,1.788150E-7,2.747655E-6,1.762686E+2
1.550619E+2,1.162330E+4,-2.801430E-6,5.960510E-8,2.802064E-6,1.787811E+2
1.552629E+2,1.163250E+4,-2.115980E-6,5.960510E-8,2.116819E-6,1.783865E+2
1.554629E+2,1.164360E+4,-1.907360E-6,-2.086170E-7,1.918735E-6,-1.737581E+2
1.556629E+2,1.166620E+4,-2.175580E-6,5.662480E-7,2.248063E-6,1.654111E+2
1.558629E+2,1.167730E+4,-1.311310E-6,2.384200E-7,1.332808E-6,1.696952E+2
1.560629E+2,1.169970E+4,-6.258520E-7,1.192100E-7,6.371042E-7,1.692157E+2
1.562619E+2,1.171020E+4,-8.642710E-7,7.152590E-7,1.121856E-6,1.403893E+2
1.564619E+2,1.172340E+4,-1.043090E-6,1.937170E-6,2.200151E-6,1.183007E+2
1.566619E+2,1.174310E+4,-2.205390E-6,2.831240E-6,3.588825E-6,1.279168E+2
1.568629E+2,1.175630E+4,-3.755110E-6,2.145780E-6,4.324954E-6,1.502551E+2
1.570619E+2,1.176690E+4,-4.053140E-6,1.996770E-6,4.518300E-6,1.537729E+2
1.572629E+2,1.178740E+4,-3.904130E-6,2.086180E-6,4.426554E-6,1.518821E+2
1.574629E+2,1.179730E+4,-4.649190E-6,1.907360E-6,5.025235E-6,1.576938E+2
1.576629E+2,1.181800E+4,-6.407530E-6,2.086180E-6,6.738589E-6,1.619657E+2
1.578629E+2,1.182760E+4,-5.990300E-6,2.414000E-6,6.458412E-6,1.580513E+2
1.580629E+2,1.184890E+4,-3.308070E-6,2.682220E-6,4.258830E-6,1.409645E+2
1.582629E+2,1.185820E+4,-2.205390E-6,3.248470E-6,3.926360E-6,1.241726E+2
1.584629E+2,1.187970E+4,-1.668940E-6,3.427280E-6,3.812035E-6,1.159641E+2
1.586619E+2,1.188900E+4,-4.172340E-7,3.129260E-6,3.156953E-6,9.759463E+1
1.588629E+2,1.191320E+4,-8.344690E-7,1.490120E-6,1.707863E-6,1.192489E+2
1.590629E+2,1.192270E+4,-2.145780E-6,4.768410E-7,2.198124E-6,1.674712E+2
1.592619E+2,1.194420E+4,-3.606100E-6,2.682230E-7,3.616062E-6,1.757462E+2
1.594629E+2,1.195350E+4,-3.129260E-6,2.145780E-6,3.794290E-6,1.455610E+2
1.596629E+2,1.196440E+4,-2.712030E-6,2.384200E-6,3.611027E-6,1.386807E+2
1.598629E+2,1.198420E+4,-4.112750E-6,6.258520E-7,4.160097E-6,1.713475E+2
1.600619E+2,1.200540E+4,-5.304840E-6,-3.278270E-7,5.314960E-6,-1.764638E+2
1.602629E+2,1.201510E+4,-4.470380E-6,-2.086180E-6,4.933198E-6,-1.549831E+2
1.604619E+2,1.203590E+4,-3.516690E-6,-4.529980E-6,5.734791E-6,-1.278227E+2
1.606629E+2,1.204600E+4,-3.337870E-6,-5.155830E-6,6.141983E-6,-1.229189E+2
1.608619E+2,1.205720E+4,-3.516690E-6,-4.410770E-6,5.641099E-6,-1.285652E+2
1.610629E+2,1.207700E+4,-3.784910E-6,-3.248470E-6,4.987795E-6,-1.393615E+2
1.612619E+2,1.208790E+4,-5.096230E-6,-1.758340E-6,5.391041E-6,-1.609642E+2
1.614619E+2,1.211010E+4,-4.410770E-6,-3.576300E-7,4.425245E-6,-1.753645E+2
1.616619E+2,1.212150E+4,-2.801430E-6,-8.344690E-7,2.923072E-6,-1.634127E+2
1.618619E+2,1.214120E+4,-1.370910E-6,-1.519930E-6,2.046847E-6,-1.320491E+2
1.620619E+2,1.215230E+4,-1.311310E-6,-1.251700E-6,1.812812E-6,-1.363323E+2
1.622629E+2,1.216460E+4,-9.238760E-7,-1.728540E-6,1.959948E-6,-1.181238E+2
1.624619E+2,1.218550E+4,-1.788150E-7,-5.364450E-7,5.654627E-7,-1.084350E+2
1.626629E+2,1.219500E+4,-4.768410E-7,-1.192100E-7,4.915164E-7,-1.659638E+2
1.628619E+2,1.221630E+4,-7.748640E-7,2.056370E-6,2.197515E-6,1.106470E+2
1.630619E+2,1.222550E+4,-1.937170E-6,2.294790E-6,3.003113E-6,1.301697E+2
1.632619E+2,1.224680E+4,-2.622620E-6,2.264990E-6,3.465302E-6,1.391849E+2
1.634629E+2,1.225600E+4,-2.414000E-6,2.622620E-6,3.564482E-6,1.326281E+2
1.636619E+2,1.227730E+4,-2.115980E-6,1.370910E-6,2.521263E-6,1.470614E+2
1.638629E+2,1.228940E+4,-1.817950E-6,1.281510E-6,2.224232E-6,1.448192E+2
1.640629E+2,1.231090E+4,-9.536820E-7,1.043090E-6,1.413346E-6,1.324362E+2
1.642629E+2,1.232020E+4,-9.834840E-7,1.013290E-6,1.412090E-6,1.341448E+2
1.644629E+2,1.233110E+4,-1.400720E-6,2.682230E-7,1.426170E-6,1.691597E+2
1.646629E+2,1.235090E+4,-1.460320E-6,1.043090E-6,1.794595E-6,1.444622E+2
1.648619E+2,1.236390E+4,-2.264990E-6,6.854570E-7,2.366438E-6,1.631625E+2
1.650619E+2,1.238420E+4,-3.069650E-6,8.046660E-7,3.173364E-6,1.653112E+2
1.652619E+2,1.239760E+4,-2.443800E-6,8.940740E-8,2.445435E-6,1.779047E+2
1.654629E+2,1.240860E+4,-1.728540E-6,-8.642710E-7,1.932567E-6,-1.534349E+2
1.656629E+2,1.243050E+4,-1.639140E-6,3.278270E-7,1.671601E-6,1.686901E+2
1.658619E+2,1.244180E+4,-2.324600E-6,8.344690E-7,2.469839E-6,1.602532E+2
1.660619E+2,1.245130E+4,-3.606100E-6,1.609330E-6,3.948911E-6,1.559498E+2
1.662629E+2,1.247470E+4,-4.619390E-6,1.907360E-6,4.997678E-6,1.575641E+2
1.664629E+2,1.248500E+4,-3.218670E-6,1.132500E-6,3.412095E-6,1.606154E+2
