Sample Name, Ga23_10_5_36G
Freq, 36, GHz, Power, 15, dBm,
SR850: f = 25 Hz; phase = -83.5 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
1.117960E+2,7.791400E+3,1.178090E-4,6.258520E-7,1.181695E-4,-3.757039E-1
1.119996E+2,7.814800E+3,1.186730E-4,-1.192100E-6,1.186790E-4,-5.755311E-1
1.121912E+2,7.824900E+3,1.192690E-4,-2.026570E-6,1.192862E-4,-9.734528E-1
1.123958E+2,7.845100E+3,1.228760E-4,-1.192100E-6,1.228818E-4,-5.558462E-1
1.125993E+2,7.855800E+3,1.247830E-4,-7.748640E-7,1.247854E-4,-3.557846E-1
1.127926E+2,7.868800E+3,1.259460E-4,3.576300E-7,1.259465E-4,1.626938E-1
1.129955E+2,7.881500E+3,1.265710E-4,6.258520E-7,1.265725E-4,2.833065E-1
1.131977E+2,7.901300E+3,1.279120E-4,1.281510E-6,1.279184E-4,5.740092E-1
1.133996E+2,7.911600E+3,1.297300E-4,7.450620E-7,1.297321E-4,3.290560E-1
1.135916E+2,7.931900E+3,1.340220E-4,-9.834840E-7,1.340256E-4,-4.204420E-1
1.138045E+2,7.951500E+3,1.337240E-4,5.662480E-7,1.337252E-4,2.426148E-1
1.139975E+2,7.962600E+3,1.342010E-4,2.980250E-7,1.342013E-4,1.272386E-1
1.141992E+2,7.975000E+3,1.353030E-4,-3.874320E-7,1.353036E-4,-1.640626E-1
1.143928E+2,7.987100E+3,1.361980E-4,-8.940730E-7,1.362009E-4,-3.761133E-1
1.145964E+2,8.008000E+3,1.359290E-4,-1.102690E-6,1.359335E-4,-4.647875E-1
1.147987E+2,8.017100E+3,1.367940E-4,-2.712030E-6,1.368209E-4,-1.135777E+0
1.149917E+2,8.041200E+3,1.411750E-4,-4.023340E-6,1.412323E-4,-1.632428E+0
1.151940E+2,8.050300E+3,1.417710E-4,-4.231960E-6,1.418341E-4,-1.709810E+0
1.153973E+2,8.062700E+3,1.429330E-4,-3.099460E-6,1.429666E-4,-1.242247E+0
1.156008E+2,8.083500E+3,1.468370E-4,-1.937170E-6,1.468498E-4,-7.558397E-1
1.157942E+2,8.093500E+3,1.497580E-4,-6.556550E-7,1.497594E-4,-2.508449E-1
1.159978E+2,8.117000E+3,1.514560E-4,-5.662480E-7,1.514571E-4,-2.142105E-1
1.161906E+2,8.126200E+3,1.543770E-4,-2.205390E-6,1.543928E-4,-8.184571E-1
1.163915E+2,8.139300E+3,1.564630E-4,-2.652420E-6,1.564855E-4,-9.712067E-1
1.165979E+2,8.159700E+3,1.598010E-4,-3.993540E-6,1.598509E-4,-1.431564E+0
1.167941E+2,8.172200E+3,1.611420E-4,-4.947210E-6,1.612179E-4,-1.758482E+0
1.169955E+2,8.183500E+3,1.618870E-4,-5.632670E-6,1.619850E-4,-1.992736E+0
1.171963E+2,8.205900E+3,1.626920E-4,-3.993540E-6,1.627410E-4,-1.406136E+0
1.173910E+2,8.217300E+3,1.637940E-4,-3.337870E-6,1.638280E-4,-1.167438E+0
1.173910E+2,8.217300E+3,1.637940E-4,-3.337870E-6,1.666476E-4,-9.222247E-1
1.177908E+2,8.249900E+3,1.691890E-4,-3.188860E-6,1.692190E-4,-1.079778E+0
1.179907E+2,8.260000E+3,1.715730E-4,-3.337870E-6,1.716055E-4,-1.114521E+0
1.181907E+2,8.280600E+3,1.746720E-4,-5.900890E-6,1.747716E-4,-1.934870E+0
1.183908E+2,8.290100E+3,1.750600E-4,-5.990300E-6,1.751625E-4,-1.959814E+0
1.185909E+2,8.311300E+3,1.769670E-4,-5.781680E-6,1.770614E-4,-1.871242E+0
1.187899E+2,8.320400E+3,1.789040E-4,-6.198910E-6,1.790114E-4,-1.984468E+0
1.189899E+2,8.343900E+3,1.806330E-4,-5.662470E-6,1.807217E-4,-1.795516E+0
1.191899E+2,8.353800E+3,1.826300E-4,-4.947210E-6,1.826970E-4,-1.551689E+0
1.193900E+2,8.366100E+3,1.845370E-4,-3.874330E-6,1.845777E-4,-1.202741E+0
1.195900E+2,8.387400E+3,1.902290E-4,-2.235190E-6,1.902421E-4,-6.731942E-1
1.195900E+2,8.387400E+3,1.902290E-4,-2.235190E-6,1.905887E-4,-2.419037E-1
1.199901E+2,8.409400E+3,1.926430E-4,-1.341110E-6,1.926477E-4,-3.988658E-1
1.201902E+2,8.433000E+3,1.967860E-4,-3.308070E-6,1.968138E-4,-9.630797E-1
1.203902E+2,8.442200E+3,1.988420E-4,-3.784910E-6,1.988780E-4,-1.090480E+0
1.205902E+2,8.466300E+3,2.044450E-4,-5.453850E-6,2.045177E-4,-1.528081E+0
1.207903E+2,8.475700E+3,2.048020E-4,-5.513460E-6,2.048762E-4,-1.542083E+0
1.209903E+2,8.486900E+3,2.059650E-4,-5.900890E-6,2.060495E-4,-1.641073E+0
1.211903E+2,8.508800E+3,2.053090E-4,-6.318120E-6,2.054062E-4,-1.762648E+0
1.213905E+2,8.519800E+3,2.068290E-4,-6.467130E-6,2.069301E-4,-1.790941E+0
1.215907E+2,8.539400E+3,2.107630E-4,-5.692270E-6,2.108399E-4,-1.547064E+0
1.217909E+2,8.550600E+3,2.115680E-4,-5.334640E-6,2.116352E-4,-1.444394E+0
1.219911E+2,8.560500E+3,2.125810E-4,-4.291560E-6,2.126243E-4,-1.156523E+0
1.221912E+2,8.583500E+3,2.154420E-4,-6.169110E-6,2.155303E-4,-1.640197E+0
1.223912E+2,8.603400E+3,2.165740E-4,-5.543260E-6,2.166449E-4,-1.466178E+0
1.225914E+2,8.614600E+3,2.173790E-4,-5.722080E-6,2.174543E-4,-1.507852E+0
1.227915E+2,8.624700E+3,2.180350E-4,-4.559780E-6,2.180827E-4,-1.198056E+0
1.229902E+2,8.645400E+3,2.218790E-4,-3.755110E-6,2.219108E-4,-9.695889E-1
1.231919E+2,8.655000E+3,2.225650E-4,-1.937170E-6,2.225734E-4,-4.986807E-1
1.233920E+2,8.676300E+3,2.234290E-4,-5.960500E-7,2.234298E-4,-1.528498E-1
1.235907E+2,8.685500E+3,2.238160E-4,-4.172340E-7,2.238164E-4,-1.068097E-1
1.237909E+2,8.706600E+3,2.217000E-4,-3.576290E-6,2.217288E-4,-9.241703E-1
1.239901E+2,8.718800E+3,2.183030E-4,-3.904130E-6,2.183379E-4,-1.024568E+0
1.241903E+2,8.728400E+3,2.166040E-4,-3.427280E-6,2.166311E-4,-9.065036E-1
1.243915E+2,8.751900E+3,2.136240E-4,-2.235190E-6,2.136357E-4,-5.994752E-1
1.245906E+2,8.761100E+3,2.114480E-4,-1.728540E-6,2.114551E-4,-4.683697E-1
1.247908E+2,8.782300E+3,2.072760E-4,-1.370910E-6,2.072805E-4,-3.789450E-1
1.249900E+2,8.791900E+3,2.029850E-4,-9.536820E-7,2.029872E-4,-2.691901E-1
1.251900E+2,8.815900E+3,1.961000E-4,-3.159060E-6,1.961254E-4,-9.229228E-1
1.253910E+2,8.825100E+3,1.902290E-4,-4.678990E-6,1.902865E-4,-1.408998E+0
1.255902E+2,8.837900E+3,1.831960E-4,-5.304840E-6,1.832728E-4,-1.658661E+0
1.257903E+2,8.858600E+3,1.716330E-4,-5.453850E-6,1.717196E-4,-1.820032E+0
1.259904E+2,8.868900E+3,1.660000E-4,-6.258520E-6,1.661179E-4,-2.159139E+0
1.261906E+2,8.889100E+3,1.510990E-4,-3.546490E-6,1.511406E-4,-1.344560E+0
1.263908E+2,8.901600E+3,1.447210E-4,-2.861040E-6,1.447493E-4,-1.132553E+0
1.265900E+2,8.922500E+3,1.305350E-4,-2.354400E-6,1.305562E-4,-1.033306E+0
1.267902E+2,8.932400E+3,1.211470E-4,-2.294790E-6,1.211687E-4,-1.085178E+0
1.269902E+2,8.943600E+3,1.118190E-4,-5.066430E-7,1.118201E-4,-2.596009E-1
1.271913E+2,8.963200E+3,9.143400E-5,7.450620E-7,9.143704E-5,4.668719E-1
1.273903E+2,8.976900E+3,7.820180E-5,1.996770E-6,7.822729E-5,1.462647E+0
1.275913E+2,8.995800E+3,5.441930E-5,2.563010E-6,5.447962E-5,2.696492E+0
1.277913E+2,9.007100E+3,4.270700E-5,1.341110E-6,4.272805E-5,1.798644E+0
1.279914E+2,9.026800E+3,1.159320E-5,5.066430E-7,1.160427E-5,2.502333E+0
1.281914E+2,9.040900E+3,-3.367680E-6,7.450620E-7,3.449114E-6,1.675249E+2
1.283914E+2,9.050100E+3,-1.660000E-5,1.937170E-6,1.671265E-5,1.733439E+2
1.285905E+2,9.071400E+3,-4.911450E-5,1.907360E-6,4.915152E-5,1.777760E+2
1.287907E+2,9.080600E+3,-6.467150E-5,1.639140E-6,6.469227E-5,1.785481E+2
1.289908E+2,9.102000E+3,-9.918260E-5,1.847750E-6,9.919981E-5,1.789327E+2
1.291919E+2,9.111400E+3,-1.189710E-4,1.847750E-6,1.189853E-4,1.791102E+2
1.293899E+2,9.135500E+3,-1.593840E-4,2.920640E-6,1.594108E-4,1.789502E+2
1.295899E+2,9.144700E+3,-1.788740E-4,4.380970E-6,1.789276E-4,1.785970E+2
1.297899E+2,9.166200E+3,-2.184820E-4,7.003570E-6,2.185942E-4,1.781640E+2
1.299900E+2,9.175400E+3,-2.374960E-4,7.629450E-6,2.376185E-4,1.781600E+2
1.301912E+2,9.196600E+3,-2.777890E-4,8.583130E-6,2.779216E-4,1.782302E+2
1.303914E+2,9.206100E+3,-2.970710E-4,8.672530E-6,2.971976E-4,1.783278E+2
1.305914E+2,9.217300E+3,-3.155190E-4,8.761940E-6,3.156406E-4,1.784093E+2
1.307915E+2,9.239000E+3,-3.530100E-4,7.808270E-6,3.530963E-4,1.787329E+2
1.309905E+2,9.250000E+3,-3.682990E-4,8.821550E-6,3.684046E-4,1.786279E+2
1.311915E+2,9.272200E+3,-3.984290E-4,9.626210E-6,3.985453E-4,1.786160E+2
1.313915E+2,9.282400E+3,-4.102010E-4,1.072890E-5,4.103413E-4,1.785018E+2
1.315908E+2,9.293400E+3,-4.249830E-4,1.329190E-5,4.251908E-4,1.782086E+2
1.317908E+2,9.314900E+3,-4.416720E-4,1.239780E-5,4.418460E-4,1.783921E+2
1.319901E+2,9.326200E+3,-4.511490E-4,1.382830E-5,4.513609E-4,1.782444E+2
1.321903E+2,9.347800E+3,-4.579440E-4,1.126530E-5,4.580825E-4,1.785908E+2
1.323913E+2,9.358800E+3,-4.622950E-4,1.156340E-5,4.624396E-4,1.785672E+2
1.325914E+2,9.372000E+3,-4.646800E-4,1.311310E-5,4.648650E-4,1.783836E+2
1.327905E+2,9.381200E+3,-4.631300E-4,1.177200E-5,4.632796E-4,1.785440E+2
1.329916E+2,9.405200E+3,-4.613120E-4,1.218920E-5,4.614730E-4,1.784864E+2
1.331916E+2,9.414500E+3,-4.586000E-4,1.129510E-5,4.587391E-4,1.785891E+2
1.333918E+2,9.435900E+3,-4.530570E-4,1.207000E-5,4.532178E-4,1.784739E+2
1.335899E+2,9.445100E+3,-4.482590E-4,1.215940E-5,4.484239E-4,1.784462E+2
1.337911E+2,9.466400E+3,-4.358610E-4,1.063950E-5,4.359908E-4,1.786017E+2
1.339912E+2,9.475700E+3,-4.301980E-4,9.775220E-6,4.303090E-4,1.786983E+2
1.341913E+2,9.496800E+3,-4.186350E-4,1.007320E-5,4.187562E-4,1.786216E+2
1.343914E+2,9.508800E+3,-4.110650E-4,1.052030E-5,4.111996E-4,1.785340E+2
1.345905E+2,9.530200E+3,-3.980420E-4,1.144420E-5,3.982065E-4,1.783531E+2
1.347916E+2,9.539400E+3,-3.918730E-4,1.174220E-5,3.920489E-4,1.782837E+2
1.349908E+2,9.560500E+3,-3.732460E-4,1.177200E-5,3.734316E-4,1.781935E+2
1.351900E+2,9.570100E+3,-3.663920E-4,1.218920E-5,3.665947E-4,1.780946E+2
1.353912E+2,9.581400E+3,-3.590900E-4,1.147400E-5,3.592733E-4,1.781699E+2
1.355904E+2,9.603100E+3,-3.440700E-4,1.057990E-5,3.442326E-4,1.782388E+2
1.357907E+2,9.614300E+3,-3.374830E-4,1.096730E-5,3.376612E-4,1.781387E+2
1.359909E+2,9.633900E+3,-3.211220E-4,8.821550E-6,3.212431E-4,1.784264E+2
1.361910E+2,9.645100E+3,-3.133430E-4,7.927480E-6,3.134433E-4,1.785507E+2
1.363900E+2,9.657800E+3,-3.067570E-4,8.404310E-6,3.068721E-4,1.784306E+2
1.365912E+2,9.677900E+3,-2.915280E-4,9.179170E-6,2.916725E-4,1.781966E+2
1.367905E+2,9.691000E+3,-2.832430E-4,1.001360E-5,2.834200E-4,1.779752E+2
1.369907E+2,9.710600E+3,-2.666730E-4,9.357990E-6,2.668371E-4,1.779902E+2
1.371907E+2,9.724000E+3,-2.604740E-4,1.060970E-5,2.606900E-4,1.776675E+2
1.373899E+2,9.734200E+3,-2.535600E-4,9.298380E-6,2.537304E-4,1.778998E+2
1.375900E+2,9.756900E+3,-2.416980E-4,7.212190E-6,2.418056E-4,1.782908E+2
1.377901E+2,9.767900E+3,-2.352600E-4,7.033380E-6,2.353651E-4,1.782876E+2
1.379911E+2,9.788000E+3,-2.224450E-4,8.702340E-6,2.226152E-4,1.777597E+2
1.381901E+2,9.798300E+3,-2.150250E-4,9.238780E-6,2.152234E-4,1.775397E+2
1.383902E+2,9.818800E+3,-2.054280E-4,1.028190E-5,2.056851E-4,1.771347E+2
1.385902E+2,9.828700E+3,-1.987820E-4,1.022230E-5,1.990447E-4,1.770562E+2
1.387904E+2,9.840800E+3,-1.923750E-4,1.007320E-5,1.926385E-4,1.770026E+2
1.389906E+2,9.862200E+3,-1.798580E-4,9.089770E-6,1.800875E-4,1.771068E+2
1.391916E+2,9.874500E+3,-1.744940E-4,8.106290E-6,1.746822E-4,1.773402E+2
1.393917E+2,9.885300E+3,-1.689800E-4,7.718860E-6,1.691562E-4,1.773846E+2
1.395908E+2,9.907800E+3,-1.578940E-4,8.344710E-6,1.581144E-4,1.769747E+2
1.397909E+2,9.918000E+3,-1.532740E-4,6.675750E-6,1.534193E-4,1.775061E+2
1.399900E+2,9.938400E+3,-1.436780E-4,2.592820E-6,1.437014E-4,1.789662E+2
1.401900E+2,9.949100E+3,-1.389990E-4,1.311310E-6,1.390052E-4,1.794595E+2
1.403910E+2,9.968900E+3,-1.280020E-4,-5.662480E-7,1.280033E-4,-1.797465E+2
1.405902E+2,9.979900E+3,-1.231140E-4,8.940740E-8,1.231140E-4,1.799584E+2
1.407914E+2,1.000210E+4,-1.155140E-4,2.831240E-6,1.155487E-4,1.785960E+2
1.409907E+2,1.001240E+4,-1.110440E-4,3.367680E-6,1.110951E-4,1.782629E+2
1.411918E+2,1.003260E+4,-1.025800E-4,2.294790E-6,1.026057E-4,1.787185E+2
1.413911E+2,1.004350E+4,-9.936140E-5,2.563010E-6,9.939445E-5,1.785224E+2
1.415911E+2,1.005400E+4,-9.721560E-5,2.682220E-6,9.725259E-5,1.784196E+2
1.417902E+2,1.007440E+4,-9.372880E-5,2.324600E-6,9.375762E-5,1.785793E+2
1.419912E+2,1.009410E+4,-8.806630E-5,3.248470E-6,8.812619E-5,1.778875E+2
1.421912E+2,1.010540E+4,-8.630800E-5,3.457080E-6,8.637721E-5,1.777062E+2
1.423913E+2,1.011490E+4,-8.299990E-5,2.235190E-6,8.302999E-5,1.784574E+2
1.425905E+2,1.013850E+4,-7.847000E-5,3.039850E-6,7.852886E-5,1.777815E+2
1.427918E+2,1.014860E+4,-7.641360E-5,3.755110E-6,7.650581E-5,1.771866E+2
1.429908E+2,1.016070E+4,-7.441690E-5,3.993540E-6,7.452398E-5,1.769282E+2
1.431908E+2,1.018200E+4,-7.057240E-5,3.993540E-6,7.068530E-5,1.767612E+2
1.433918E+2,1.019120E+4,-6.762190E-5,3.039850E-6,6.769019E-5,1.774261E+2
1.435899E+2,1.021260E+4,-6.318140E-5,6.258520E-7,6.318450E-5,1.794325E+2
1.437900E+2,1.022170E+4,-6.008170E-5,-2.980250E-7,6.008244E-5,-1.797158E+2
1.439902E+2,1.024570E+4,-5.754850E-5,8.046660E-7,5.755413E-5,1.791989E+2
1.441933E+2,1.025500E+4,-5.543260E-5,2.264990E-6,5.547885E-5,1.776602E+2
1.443939E+2,1.026750E+4,-5.263110E-5,4.023340E-6,5.278466E-5,1.756286E+2
1.445954E+2,1.028830E+4,-4.780320E-5,6.139310E-6,4.819582E-5,1.726816E+2
1.447982E+2,1.030060E+4,-4.649190E-5,4.261760E-6,4.668682E-5,1.747625E+2
1.449903E+2,1.031160E+4,-4.443550E-5,3.427280E-6,4.456748E-5,1.755896E+2
1.451928E+2,1.033390E+4,-3.987570E-5,2.980250E-8,3.987571E-5,1.799572E+2
1.453951E+2,1.034410E+4,-3.877310E-5,-7.152590E-7,3.877970E-5,-1.789432E+2
1.455966E+2,1.036450E+4,-3.582260E-5,-1.460320E-6,3.585235E-5,-1.776656E+2
1.457969E+2,1.037800E+4,-3.498820E-5,-1.072890E-6,3.500465E-5,-1.782436E+2
1.459970E+2,1.039130E+4,-3.495840E-5,-3.278270E-7,3.495994E-5,-1.794627E+2
1.461968E+2,1.041100E+4,-3.162050E-5,-6.258520E-7,3.162669E-5,-1.788661E+2
1.463980E+2,1.042240E+4,-3.209730E-5,-1.013290E-6,3.211329E-5,-1.781918E+2
1.465913E+2,1.043500E+4,-3.120330E-5,-3.576300E-7,3.120535E-5,-1.793433E+2
1.467941E+2,1.045550E+4,-2.780570E-5,7.450620E-7,2.781568E-5,1.784651E+2
1.469983E+2,1.046860E+4,-2.655400E-5,8.940730E-7,2.656905E-5,1.780716E+2
1.471922E+2,1.048090E+4,-2.485530E-5,1.013290E-6,2.487595E-5,1.776655E+2
1.473935E+2,1.050420E+4,-2.223260E-5,9.536820E-7,2.225305E-5,1.775438E+2
1.475938E+2,1.051710E+4,-2.300750E-5,1.311310E-6,2.304484E-5,1.767380E+2
1.477976E+2,1.052950E+4,-2.339490E-5,8.046660E-7,2.340873E-5,1.780301E+2
1.480006E+2,1.054160E+4,-2.303730E-5,1.281510E-6,2.307292E-5,1.768161E+2
1.482031E+2,1.056520E+4,-2.121940E-5,2.056370E-6,2.131881E-5,1.744648E+2
1.483927E+2,1.057840E+4,-1.865640E-5,2.145780E-6,1.877939E-5,1.734389E+2
1.485929E+2,1.058760E+4,-1.835830E-5,1.788150E-6,1.844518E-5,1.744368E+2
1.487951E+2,1.061170E+4,-2.017630E-5,4.768410E-7,2.018193E-5,1.786461E+2
1.489977E+2,1.062090E+4,-2.038490E-5,-2.384200E-7,2.038629E-5,-1.793299E+2
1.491951E+2,1.064220E+4,-1.785170E-5,-1.043090E-6,1.788215E-5,-1.766560E+2
1.493916E+2,1.065150E+4,-1.525890E-5,0.000000E+0,1.525890E-5,1.800000E+2
1.496041E+2,1.066440E+4,-1.403700E-5,2.086170E-7,1.403855E-5,1.791485E+2
1.497958E+2,1.068500E+4,-1.278530E-5,2.414000E-6,1.301120E-5,1.693078E+2
1.499986E+2,1.069540E+4,-1.382830E-5,2.712030E-6,1.409173E-5,1.689039E+2
1.501905E+2,1.070880E+4,-1.463300E-5,2.503410E-6,1.484560E-5,1.702918E+2
1.503926E+2,1.072840E+4,-1.424560E-5,3.010050E-6,1.456013E-5,1.680691E+2
1.505953E+2,1.074160E+4,-1.311310E-5,2.622620E-6,1.337279E-5,1.686901E+2
1.507948E+2,1.076160E+4,-1.299390E-5,1.549730E-6,1.308599E-5,1.731987E+2
1.509965E+2,1.077440E+4,-1.433500E-5,1.430520E-6,1.440620E-5,1.743012E+2
1.511966E+2,1.078560E+4,-1.537810E-5,1.996770E-6,1.550719E-5,1.726018E+2
1.513999E+2,1.080810E+4,-1.519920E-5,7.450620E-7,1.521745E-5,1.771936E+2
1.515916E+2,1.081920E+4,-1.493100E-5,2.682230E-7,1.493341E-5,1.789708E+2
1.517936E+2,1.084100E+4,-1.353030E-5,2.980250E-7,1.353358E-5,1.787382E+2
1.519966E+2,1.085220E+4,-1.358990E-5,-1.072890E-6,1.363219E-5,-1.754860E+2
1.521991E+2,1.086180E+4,-1.293430E-5,-2.235190E-6,1.312601E-5,-1.701955E+2
1.521991E+2,1.086180E+4,-1.293430E-5,-2.235190E-6,1.195494E-5,-1.708195E+2
1.525940E+2,1.089520E+4,-1.138450E-5,-1.400720E-6,1.147035E-5,-1.729857E+2
1.527970E+2,1.091570E+4,-1.102690E-5,-3.129260E-6,1.146232E-5,-1.641569E+2
1.529993E+2,1.092860E+4,-1.150380E-5,-3.844530E-6,1.212921E-5,-1.615206E+2
1.531918E+2,1.093780E+4,-1.049050E-5,-3.933940E-6,1.120386E-5,-1.594439E+2
1.534044E+2,1.096150E+4,-1.022230E-5,-3.516690E-6,1.081030E-5,-1.610157E+2
1.535963E+2,1.097120E+4,-1.063950E-5,-3.218670E-6,1.111570E-5,-1.631683E+2
1.537973E+2,1.099240E+4,-8.553320E-6,-2.592820E-6,8.937673E-6,-1.631361E+2
1.539997E+2,1.100170E+4,-7.927480E-6,-2.384200E-6,8.278246E-6,-1.632613E+2
1.541984E+2,1.101420E+4,-8.016880E-6,-1.937170E-6,8.247605E-6,-1.664157E+2
1.543948E+2,1.102550E+4,-7.957280E-6,-1.400720E-6,8.079624E-6,-1.700165E+2
1.545981E+2,1.105060E+4,-1.138450E-5,-2.205390E-6,1.159615E-5,-1.690365E+2
1.548039E+2,1.106300E+4,-1.138450E-5,-1.937170E-6,1.154814E-5,-1.703431E+2
1.549920E+2,1.107600E+4,-8.940750E-6,-1.877550E-6,9.135765E-6,-1.681403E+2
1.551944E+2,1.109010E+4,-8.821550E-6,-1.251700E-6,8.909910E-6,-1.719241E+2
1.553964E+2,1.111190E+4,-8.016880E-6,2.086170E-7,8.019594E-6,1.785094E+2
1.555983E+2,1.112320E+4,-6.288320E-6,-5.066430E-7,6.308697E-6,-1.753937E+2
1.557908E+2,1.113300E+4,-5.513460E-6,-9.238760E-7,5.590330E-6,-1.704875E+2
1.559930E+2,1.115610E+4,-6.198910E-6,-2.384200E-7,6.203493E-6,-1.777974E+2
1.561957E+2,1.116660E+4,-7.092980E-6,3.278270E-7,7.100552E-6,1.773538E+2
1.563979E+2,1.118890E+4,-1.204020E-5,-2.086170E-7,1.204201E-5,-1.790074E+2
1.565903E+2,1.120010E+4,-1.245740E-5,-1.192100E-6,1.251431E-5,-1.745338E+2
1.567922E+2,1.121250E+4,-1.174220E-5,-1.639140E-6,1.185606E-5,-1.720532E+2
1.569920E+2,1.123320E+4,-9.775220E-6,-9.238760E-7,9.818782E-6,-1.746009E+2
1.571919E+2,1.124310E+4,-8.583130E-6,-1.758340E-6,8.761386E-6,-1.684226E+2
1.573945E+2,1.126420E+4,-6.049900E-6,-1.668940E-6,6.275878E-6,-1.645778E+2
1.575968E+2,1.127660E+4,-4.351170E-6,-1.192100E-6,4.511517E-6,-1.646785E+2
1.577996E+2,1.129790E+4,-4.351170E-6,-8.940740E-8,4.352088E-6,-1.788229E+2
1.579987E+2,1.131030E+4,-5.066420E-6,1.490130E-7,5.068611E-6,1.783153E+2
1.581990E+2,1.131970E+4,-5.185630E-6,6.854570E-7,5.230737E-6,1.724701E+2
1.583993E+2,1.133260E+4,-6.318120E-6,9.834840E-7,6.394207E-6,1.711523E+2
1.585975E+2,1.135600E+4,-7.599620E-6,1.788150E-7,7.601723E-6,1.786521E+2
1.587911E+2,1.136570E+4,-7.718860E-6,-8.046660E-7,7.760689E-6,-1.740486E+2
1.589922E+2,1.137980E+4,-8.136090E-6,-5.066430E-7,8.151849E-6,-1.764367E+2
1.591923E+2,1.140180E+4,-6.705550E-6,0.000000E+0,6.705550E-6,1.800000E+2
1.593996E+2,1.141260E+4,-5.573060E-6,3.874320E-7,5.586511E-6,1.760233E+2
1.596002E+2,1.143240E+4,-4.053140E-6,1.192100E-7,4.054893E-6,1.783153E+2
1.597942E+2,1.144540E+4,-2.801430E-6,-5.960500E-7,2.864138E-6,-1.679885E+2
1.599968E+2,1.145870E+4,-1.192100E-6,-1.758340E-6,2.124350E-6,-1.241361E+2
1.601979E+2,1.147850E+4,-7.450620E-7,-2.771630E-6,2.870026E-6,-1.050464E+2
1.603996E+2,1.149260E+4,-9.834840E-7,-1.966970E-6,2.199139E-6,-1.165650E+2
1.606017E+2,1.151230E+4,-6.854570E-7,-2.682230E-7,7.360672E-7,-1.586293E+2
1.608033E+2,1.152370E+4,-9.536820E-7,1.311310E-6,1.621432E-6,1.260274E+2
1.609933E+2,1.153640E+4,-1.192100E-7,1.490120E-6,1.494881E-6,9.457394E+1
1.612038E+2,1.155680E+4,2.086170E-7,1.132500E-6,1.151554E-6,7.956260E+1
1.613946E+2,1.156700E+4,-1.192100E-7,3.874320E-7,4.053573E-7,1.071028E+2
1.615953E+2,1.157920E+4,-4.768410E-7,9.238760E-7,1.039675E-6,1.172997E+2
1.617956E+2,1.160040E+4,-1.072890E-6,1.639140E-6,1.959049E-6,1.232065E+2
1.619982E+2,1.161270E+4,-1.132500E-6,1.430520E-6,1.824539E-6,1.283676E+2
1.621976E+2,1.162220E+4,-1.937170E-6,1.728540E-6,2.596243E-6,1.382574E+2
1.623997E+2,1.164610E+4,-2.026570E-6,2.145780E-6,2.951501E-6,1.333634E+2
1.625916E+2,1.165840E+4,-2.175580E-6,1.192100E-7,2.178844E-6,1.768636E+2
1.628037E+2,1.168230E+4,-3.248470E-6,2.980250E-7,3.262112E-6,1.747582E+2
1.629950E+2,1.169180E+4,-3.427280E-6,-5.960510E-8,3.427798E-6,-1.790037E+2
1.631957E+2,1.170410E+4,-4.738600E-6,-6.556550E-7,4.783745E-6,-1.721223E+2
1.633973E+2,1.172560E+4,-5.185630E-6,-5.364450E-7,5.213303E-6,-1.740939E+2
1.635905E+2,1.173500E+4,-5.751880E-6,-5.960510E-8,5.752189E-6,-1.794063E+2
1.637930E+2,1.174640E+4,-4.977020E-6,-7.748640E-7,5.036977E-6,-1.711508E+2
1.639935E+2,1.176850E+4,-4.768400E-6,-2.324600E-6,5.304847E-6,-1.540107E+2
1.641937E+2,1.177940E+4,-5.364450E-6,-1.966970E-6,5.713694E-6,-1.598637E+2
1.643948E+2,1.179260E+4,-6.228710E-6,-1.221900E-6,6.347430E-6,-1.689011E+2
1.645979E+2,1.181240E+4,-7.301600E-6,5.662480E-7,7.323524E-6,1.755655E+2
1.647942E+2,1.182360E+4,-8.314910E-6,4.768410E-7,8.328572E-6,1.767178E+2
1.649990E+2,1.184640E+4,-7.987080E-6,7.152590E-7,8.019042E-6,1.748827E+2
1.651910E+2,1.185960E+4,-7.241990E-6,1.728540E-6,7.445419E-6,1.665756E+2
1.653909E+2,1.186970E+4,-5.692270E-6,1.341110E-6,5.848121E-6,1.667428E+2
1.655920E+2,1.189080E+4,-4.529980E-6,-3.576300E-7,4.544075E-6,-1.754860E+2
1.657942E+2,1.190340E+4,-4.589590E-6,2.384200E-7,4.595779E-6,1.770263E+2
1.659957E+2,1.191270E+4,-4.500180E-6,3.874320E-7,4.516827E-6,1.750794E+2
1.661981E+2,1.193700E+4,-3.576290E-6,9.536820E-7,3.701265E-6,1.650685E+2
1.663988E+2,1.194910E+4,-3.546490E-6,8.344690E-7,3.643340E-6,1.667595E+2
1.665910E+2,1.195910E+4,-2.771630E-6,1.549730E-6,3.175468E-6,1.507887E+2
1.667980E+2,1.198250E+4,-3.397480E-6,1.907360E-6,3.896266E-6,1.506900E+2
1.669916E+2,1.199200E+4,-2.801430E-6,3.010050E-6,4.111984E-6,1.329441E+2
1.671919E+2,1.200600E+4,-1.817950E-6,4.619390E-6,4.964243E-6,1.114820E+2
1.673934E+2,1.202830E+4,-3.606100E-6,6.347920E-6,7.300688E-6,1.195999E+2
